rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,rng_seed,session_file_id,task,correct_response,attempts,correct,success,completion_time,exp_type
3204.0,Drinking a glass of water.,1,html-keyboard-response,2.0,25830.0,0.0-2.0-0.0,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,1,0.0,True,,,
2798.0,Moving furniture with your mind.,9,html-keyboard-response,3.0,28629.0,0.0-2.0-0.1,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,9,0.0,True,,,
3911.0,Finding an alligator under your bed.,2,html-keyboard-response,4.0,32540.0,0.0-2.0-0.2,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,2,0.0,True,,,
5606.0,Pouring yourself a glass of honey.,1,html-keyboard-response,5.0,38146.0,0.0-2.0-0.3,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,2,0.0,False,,,
3516.0,Painting the clouds in the sky pink.,9,html-keyboard-response,6.0,41663.0,0.0-2.0-0.4,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,9,0.0,True,,,
1320.0,Locking a door with a day.,0,html-keyboard-response,7.0,42984.0,0.0-2.0-0.5,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,0,0.0,True,,,
1149.0,Eating vegetables for dinner.,1,html-keyboard-response,8.0,44134.0,0.0-2.0-0.6,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,1,0.0,True,,,
2847.0,Smashing a pumpkin with sadness.,0,html-keyboard-response,9.0,46982.0,0.0-2.0-0.7,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,0,0.0,True,,,
4006.0,Drinking a glass of water.,1,html-keyboard-response,10.0,54151.0,0.0-2.1-0.8,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,1,1.0,True,,,
4011.0,Moving furniture with your mind.,9,html-keyboard-response,11.0,58162.0,0.0-2.1-0.9,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,9,1.0,True,,,
936.0,Finding an alligator under your bed.,2,html-keyboard-response,12.0,59098.0,0.0-2.1-0.10,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,2,1.0,True,,,
820.0,Pouring yourself a glass of honey.,1,html-keyboard-response,13.0,59920.0,0.0-2.1-0.11,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,2,1.0,False,,,
2919.0,Painting the clouds in the sky pink.,9,html-keyboard-response,14.0,62839.0,0.0-2.1-0.12,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,9,1.0,True,,,
4938.0,Locking a door with a day.,0,html-keyboard-response,15.0,67778.0,0.0-2.1-0.13,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,0,1.0,True,,,
1237.0,Eating vegetables for dinner.,1,html-keyboard-response,16.0,69016.0,0.0-2.1-0.14,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,1,1.0,True,,,
3865.0,Smashing a pumpkin with sadness.,9,html-keyboard-response,17.0,72883.0,0.0-2.1-0.15,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,0,1.0,False,,,
2457.0,Drinking a glass of water.,1,html-keyboard-response,18.0,77361.0,0.0-2.2-0.16,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,1,2.0,True,,,
11828.0,Moving furniture with your mind.,9,html-keyboard-response,19.0,89189.0,0.0-2.2-0.17,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,9,2.0,True,,,
966.0,Finding an alligator under your bed.,2,html-keyboard-response,20.0,90156.0,0.0-2.2-0.18,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,2,2.0,True,,,
653.0,Pouring yourself a glass of honey.,1,html-keyboard-response,21.0,90810.0,0.0-2.2-0.19,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,2,2.0,False,,,
938.0,Painting the clouds in the sky pink.,9,html-keyboard-response,22.0,91748.0,0.0-2.2-0.20,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,9,2.0,True,,,
891.0,Locking a door with a day.,9,html-keyboard-response,23.0,92641.0,0.0-2.2-0.21,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,0,2.0,False,,,
715.0,Eating vegetables for dinner.,1,html-keyboard-response,24.0,93357.0,0.0-2.2-0.22,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,1,2.0,True,,,
2217.0,Smashing a pumpkin with sadness.,0,html-keyboard-response,25.0,95575.0,0.0-2.2-0.23,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,0,2.0,True,,,
2157.0,Drinking a glass of water.,1,html-keyboard-response,26.0,100946.0,0.0-2.3-0.24,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,1,3.0,True,,,
1779.0,Moving furniture with your mind.,9,html-keyboard-response,27.0,102726.0,0.0-2.3-0.25,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,9,3.0,True,,,
3417.0,Finding an alligator under your bed.,2,html-keyboard-response,28.0,106145.0,0.0-2.3-0.26,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,2,3.0,True,,,
1645.0,Pouring yourself a glass of honey.,1,html-keyboard-response,29.0,107791.0,0.0-2.3-0.27,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,2,3.0,False,,,
1707.0,Painting the clouds in the sky pink.,9,html-keyboard-response,30.0,109499.0,0.0-2.3-0.28,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,9,3.0,True,,,
2704.0,Locking a door with a day.,0,html-keyboard-response,31.0,112204.0,0.0-2.3-0.29,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,0,3.0,True,,,
808.0,Eating vegetables for dinner.,1,html-keyboard-response,32.0,113012.0,0.0-2.3-0.30,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,1,3.0,True,,,
1727.0,Smashing a pumpkin with sadness.,0,html-keyboard-response,33.0,114740.0,0.0-2.3-0.31,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,0,3.0,True,,,
2743.0,Drinking a glass of water.,1,html-keyboard-response,34.0,119898.0,0.0-2.4-0.32,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,1,4.0,True,,,
1475.0,Moving furniture with your mind.,9,html-keyboard-response,35.0,121373.0,0.0-2.4-0.33,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,9,4.0,True,,,
1609.0,Finding an alligator under your bed.,9,html-keyboard-response,36.0,122982.0,0.0-2.4-0.34,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,2,4.0,False,,,
2200.0,Pouring yourself a glass of honey.,2,html-keyboard-response,37.0,125183.0,0.0-2.4-0.35,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,2,4.0,True,,,
3237.0,Painting the clouds in the sky pink.,9,html-keyboard-response,38.0,128422.0,0.0-2.4-0.36,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,9,4.0,True,,,
1681.0,Locking a door with a day.,0,html-keyboard-response,39.0,130104.0,0.0-2.4-0.37,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,0,4.0,True,,,
633.0,Eating vegetables for dinner.,1,html-keyboard-response,40.0,130736.0,0.0-2.4-0.38,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,1,4.0,True,,,
904.0,Smashing a pumpkin with sadness.,0,html-keyboard-response,41.0,131641.0,0.0-2.4-0.39,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,0,4.0,True,,,
3493.0,Drinking a glass of water.,1,html-keyboard-response,42.0,136459.0,0.0-2.5-0.40,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,1,5.0,True,,,
1053.0,Moving furniture with your mind.,9,html-keyboard-response,43.0,137515.0,0.0-2.5-0.41,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,9,5.0,True,,,
1940.0,Finding an alligator under your bed.,2,html-keyboard-response,44.0,139455.0,0.0-2.5-0.42,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,2,5.0,True,,,
647.0,Pouring yourself a glass of honey.,2,html-keyboard-response,45.0,140104.0,0.0-2.5-0.43,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,2,5.0,True,,,
2338.0,Painting the clouds in the sky pink.,9,html-keyboard-response,46.0,142444.0,0.0-2.5-0.44,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,9,5.0,True,,,
2533.0,Locking a door with a day.,0,html-keyboard-response,47.0,144978.0,0.0-2.5-0.45,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,0,5.0,True,,,
646.0,Eating vegetables for dinner.,1,html-keyboard-response,48.0,145624.0,0.0-2.5-0.46,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,1,5.0,True,,,
668.0,Smashing a pumpkin with sadness.,0,html-keyboard-response,49.0,146293.0,0.0-2.5-0.47,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,comprehension,0,5.0,True,,,
4800.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you passed the comprehension check! Now we will move onto the experiment.</p>
    <p>Remember, your task is to categorize sentences into one of these four categories: 
    <p>
    <strong>Probable</strong> means it is something that is likely to happen. 
    <ul><li>For example, ""I painted the house with my brush.""</li></ul>
    <p>
    <strong>Improbable</strong> means it is something that is possible, but unlikely. 
    <p>
    <ul><li>For example, ""I painted the house with my hair.""</li></ul>
    <p>
    <strong>Impossible</strong> means it is something that cannot happen in our world given the laws of nature. 
    <p>
    <ul><li>For example, ""I painted the house with my mind.""</li></ul> 
    <p>
    <strong>Nonsense</strong> means it is something that does not make any sense due to some basic conceptual or structural error. 
    <p>
    <ul><li>For example, ""I painted the house with my number.""</li></ul>
    <p>
  <p>For the trials, we will show you one sentence at a time. Please try to categorize the sentence as quickly as you can. 
  </p>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,50.0,151095.0,0.0-3.0,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,52.0,156379.0,0.0-4.0-1.0,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,54.0,159850.0,0.0-4.0-1.1,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,56.0,163842.0,0.0-4.0-1.2,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,58.0,166204.0,0.0-4.0-1.3,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,60.0,168444.0,0.0-4.0-1.4,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,62.0,171469.0,0.0-4.0-1.5,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,64.0,173759.0,0.0-4.0-1.6,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,66.0,176518.0,0.0-4.0-1.7,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,68.0,179160.0,0.0-4.0-1.8,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,70.0,181804.0,0.0-4.0-1.9,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,72.0,185345.0,0.0-4.0-1.10,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,74.0,191734.0,0.0-4.0-1.11,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,76.0,193823.0,0.0-4.0-1.12,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,78.0,196287.0,0.0-4.0-1.13,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,80.0,198544.0,0.0-4.0-1.14,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,82.0,200544.0,0.0-4.0-1.15,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,84.0,202873.0,0.0-4.0-1.16,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,86.0,204742.0,0.0-4.0-1.17,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,88.0,207544.0,0.0-4.0-1.18,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,90.0,210409.0,0.0-4.0-1.19,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,92.0,213061.0,0.0-4.0-1.20,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,94.0,216885.0,0.0-4.0-1.21,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,96.0,221066.0,0.0-4.0-1.22,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,98.0,223671.0,0.0-4.0-1.23,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,100.0,226578.0,0.0-4.0-1.24,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,102.0,229748.0,0.0-4.0-1.25,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,104.0,232966.0,0.0-4.0-1.26,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,106.0,235309.0,0.0-4.0-1.27,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,108.0,238344.0,0.0-4.0-1.28,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,110.0,241095.0,0.0-4.0-1.29,anon_subject_26,657a657ec1de517384e4122b,657b6c8aa294e4a98923a640,0.40566567990647684,session-657b6d8fb3a0c,prompt,,,,,,
,,,,,,,,,,,session-657b6d8fb3a0c,,,,,True,2023-12-14T21:03:11.815Z,gesture-beat-expt-pilot
13516.0,"
  <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
  <h2>Hello, and welcome to our study!</h2>
      In this study, we will show you 30 simple statements.
      <p>
      We need your help deciding whether some things are <strong>probable</strong>, <strong>improbable</strong>, <strong>impossible</strong>,  or <strong>nonsense</strong>. 
      </p>
      <p>
      <strong>Probable</strong> means it is something that is likely to happen. 
      <ul><li>For example, ""I painted the house with my brush.""</li></ul>
      <p>
      <strong>Improbable</strong> means it is something that is possible, but unlikely. 
      <p>
      <ul><li>For example, ""I painted the house with my hair.""</li></ul>
      <p>
      <strong>Impossible</strong> means it is something that cannot happen in our world given the laws of nature. 
      <p>
      <ul><li>For example, ""I painted the house with my mind.""</li></ul> 
      <p>
      <strong>Nonsense</strong> means it is something that does not make any sense due to some basic conceptual or structural error. 
      <p>
      <ul><li>For example, ""I painted the house with my number.""</li></ul>
      <p>
      You are going to be given 30 statements. Please categorize them into one of the four categories above.
      <p>
      Once you are done reading, please press SPACEBAR to continue.
      </p>
  </div>
      ", ,html-keyboard-response,0.0,13523.0,0.0-0.0,anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,0.6311075746126404,session-657b6b03d8b78,,,,,,,
7517.0,"
  <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
      <p>
          We are almost ready for the study. 
          Before we start, we have a few comprehension questions, 
          to make sure you understand the task.
      </p>
      <p>
          You will see a few statements and be asked to categorize them into one of the four categories of probable, improbable, impossible and nonsense.
      </p>
      <p> 
          You must correctly categorize <b>all</b> of the statements to move onto the experiment!
      </p>
      <p>
          Please press the <b>""1"" key for Probable</b>, the <b>""2"" key for Improbable</b>, the <b>""9"" key for Impossible</b> and the <b>""0"" key for Nonsense</b>.
      </p>
      <br>
        <img src='img/keyboard.png' style=""width:50%;display: block;margin: auto""></img>
      <br>
      <p>
          Press SPACEBAR to begin.
      </p>
      ", ,html-keyboard-response,1.0,21042.0,0.0-1.0,anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,0.6311075746126404,session-657b6b03d8b78,,,,,,,
2141.0,Drinking a glass of water.,1,html-keyboard-response,2.0,23185.0,0.0-2.0-0.0,anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,0.6311075746126404,session-657b6b03d8b78,comprehension,1,0.0,True,,,
3551.0,Moving furniture with your mind.,9,html-keyboard-response,3.0,26737.0,0.0-2.0-0.1,anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,0.6311075746126404,session-657b6b03d8b78,comprehension,9,0.0,True,,,
2015.0,Finding an alligator under your bed.,2,html-keyboard-response,4.0,28753.0,0.0-2.0-0.2,anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,0.6311075746126404,session-657b6b03d8b78,comprehension,2,0.0,True,,,
2111.0,Pouring yourself a glass of honey.,2,html-keyboard-response,5.0,30865.0,0.0-2.0-0.3,anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,0.6311075746126404,session-657b6b03d8b78,comprehension,2,0.0,True,,,
2710.0,Painting the clouds in the sky pink.,9,html-keyboard-response,6.0,33575.0,0.0-2.0-0.4,anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,0.6311075746126404,session-657b6b03d8b78,comprehension,9,0.0,True,,,
2026.0,Locking a door with a day.,0,html-keyboard-response,7.0,35601.0,0.0-2.0-0.5,anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,0.6311075746126404,session-657b6b03d8b78,comprehension,0,0.0,True,,,
1681.0,Eating vegetables for dinner.,1,html-keyboard-response,8.0,37284.0,0.0-2.0-0.6,anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,0.6311075746126404,session-657b6b03d8b78,comprehension,1,0.0,True,,,
2717.0,Smashing a pumpkin with sadness.,0,html-keyboard-response,9.0,40003.0,0.0-2.0-0.7,anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,0.6311075746126404,session-657b6b03d8b78,comprehension,0,0.0,True,,,
4779.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you passed the comprehension check! Now we will move onto the experiment.</p>
    <p>Remember, your task is to categorize sentences into one of these four categories: 
    <p>
    <strong>Probable</strong> means it is something that is likely to happen. 
    <ul><li>For example, ""I painted the house with my brush.""</li></ul>
    <p>
    <strong>Improbable</strong> means it is something that is possible, but unlikely. 
    <p>
    <ul><li>For example, ""I painted the house with my hair.""</li></ul>
    <p>
    <strong>Impossible</strong> means it is something that cannot happen in our world given the laws of nature. 
    <p>
    <ul><li>For example, ""I painted the house with my mind.""</li></ul> 
    <p>
    <strong>Nonsense</strong> means it is something that does not make any sense due to some basic conceptual or structural error. 
    <p>
    <ul><li>For example, ""I painted the house with my number.""</li></ul>
    <p>
  <p>For the trials, we will show you one sentence at a time. Please try to categorize the sentence as quickly as you can. 
  </p>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,10.0,44785.0,0.0-3.0,anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,0.6311075746126404,session-657b6b03d8b78,,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,12.0,49058.0,0.0-4.0-1.0,anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,0.6311075746126404,session-657b6b03d8b78,prompt,,,,,,
