subject_id,study_id,session_id,trial_index,internal_node_id,time_elapsed,rt,stimulus,response,item_id,prefix,infinitive_prefix,expt_prefix,sentence_prefix,probable,improbable,impossible_physics,impossible_magic,inconceivable_syntactic,inconceivable_semantic,prefix_type,task_type,trial_type,rng_seed,response_label,condition,query,session_file_id
anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,55,0.0-4.0-0.22,126673,2815,"<div style=""font-size:20px;""><p>Smashing a pumpkin using a wizard.</p></div>",9,18,Smashing a pumpkin using,smash a pumpkin using,Can you smash a pumpkin using,[NP] smashed a pumpkin using,a hammer,a brick,a leaf,a wizard,have,a number,tool,critical,html-keyboard-response,0.6311075746126404,impossible,impossible_magic,Smashing a pumpkin using a wizard.,session-657b6b03d8b78
anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,57,0.0-4.0-0.23,129538,1850,"<div style=""font-size:20px;""><p>Lighting a candle with a blowtorch.</p></div>",1,21,Lighting a candle with,light a candle with,Can you light a candle with,[NP] lit a candle with,a match,a blowtorch,a pool,spells,choose,years,tool,critical,html-keyboard-response,0.6311075746126404,probable,improbable,Lighting a candle with a blowtorch.,session-657b6b03d8b78
anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,59,0.0-4.0-0.24,133346,2793,"<div style=""font-size:20px;""><p>Using a telescope to look at of.</p></div>",0,3,Using a telescope to look at,use a telescope to look at,Can you use a telescope to look at,[NP] used a telescope to look at,the moon,the sun,a molecule,unicorns,of,a decade,object,critical,html-keyboard-response,0.6311075746126404,nonsense,inconceivable_syntactic,Using a telescope to look at of.,session-657b6b03d8b78
anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,61,0.0-4.0-0.25,136067,1710,"<div style=""font-size:20px;""><p>Docking a boat using forgive.</p></div>",0,16,Docking a boat using,dock a boat using,Can you dock a boat using,[NP] docked a boat using,an anchor,an anvil,a balloon,a dragon,forgive,greetings,tool,critical,html-keyboard-response,0.6311075746126404,nonsense,inconceivable_syntactic,Docking a boat using forgive.,session-657b6b03d8b78
anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,63,0.0-4.0-0.26,139475,2396,"<div style=""font-size:20px;""><p>Wiping a spill using a tissue.</p></div>",1,19,Wiping a spill using,wipe a spill using,Can you wipe a spill using,[NP] wiped a spill using,a tissue,a scarf,a piano,divination,make,sentences,tool,critical,html-keyboard-response,0.6311075746126404,probable,probable,Wiping a spill using a tissue.,session-657b6b03d8b78
anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,65,0.0-4.0-0.27,142242,1757,"<div style=""font-size:20px;""><p>Cooking dinner out of a potion.</p></div>",9,11,Cooking dinner out of,cook dinner out of,Can you cook dinner out of,[NP] cooked dinner out of,pasta,clay,thunder,a potion,through,words,material,critical,html-keyboard-response,0.6311075746126404,impossible,impossible_magic,Cooking dinner out of a potion.,session-657b6b03d8b78
anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,67,0.0-4.0-0.28,145460,2205,"<div style=""font-size:20px;""><p>Towing a car using freedom.</p></div>",0,22,Towing a car using,tow a car using,Can you tow a car using,[NP] towed a car using,a truck,a horse,a butterfly,aliens,then,freedom,tool,critical,html-keyboard-response,0.6311075746126404,nonsense,inconceivable_semantic,Towing a car using freedom.,session-657b6b03d8b78
anon_subject_2,657a657ec1de517384e4122b,657b6a54d45e2a51913ca342,69,0.0-4.0-0.29,148067,1593,"<div style=""font-size:20px;""><p>Constructing a tower using blocks.</p></div>",1,26,Constructing a tower using,construct a tower using,Can you construct a tower using,[NP] constructed a tower using,concrete,blocks,a lake,[POSS] mind,while,laughter,material,critical,html-keyboard-response,0.6311075746126404,probable,improbable,Constructing a tower using blocks.,session-657b6b03d8b78
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,35,0.0-4.0-0.0,113802,3520,"<div style=""font-size:20px;""><p>Cooking dinner out of pasta.</p></div>",0,11,Cooking dinner out of,cook dinner out of,Can you cook dinner out of,[NP] cooked dinner out of,pasta,clay,thunder,a potion,through,words,material,critical,html-keyboard-response,0.06935807129827865,nonsense,probable,Cooking dinner out of pasta.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,37,0.0-4.0-0.1,116695,1887,"<div style=""font-size:20px;""><p>Sealing a box using magnets.</p></div>",1,17,Sealing a box using,seal a box using,Can you seal a box using,[NP] sealed a box using,tape,magnets,wine,sorcery,do,jokes,tool,critical,html-keyboard-response,0.06935807129827865,probable,improbable,Sealing a box using magnets.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,39,0.0-4.0-0.2,119190,1490,"<div style=""font-size:20px;""><p>Smashing a pumpkin using a brick.</p></div>",1,18,Smashing a pumpkin using,smash a pumpkin using,Can you smash a pumpkin using,[NP] smashed a pumpkin using,a hammer,a brick,a leaf,a wizard,have,a number,tool,critical,html-keyboard-response,0.06935807129827865,probable,improbable,Smashing a pumpkin using a brick.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,41,0.0-4.0-0.3,121191,997,"<div style=""font-size:20px;""><p>Taking a bath in tea.</p></div>",2,12,Taking a bath in,take a bath in,Can you take a bath in,[NP] took a bath in,bubbles,tea,light,crystals,without,language,material,critical,html-keyboard-response,0.06935807129827865,improbable,improbable,Taking a bath in tea.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,43,0.0-4.0-0.4,123450,1253,"<div style=""font-size:20px;""><p>Towing a car using then.</p></div>",0,22,Towing a car using,tow a car using,Can you tow a car using,[NP] towed a car using,a truck,a horse,a butterfly,aliens,then,freedom,tool,critical,html-keyboard-response,0.06935807129827865,nonsense,inconceivable_syntactic,Towing a car using then.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,45,0.0-4.0-0.5,125518,1063,"<div style=""font-size:20px;""><p>Hiding a gift using during.</p></div>",0,29,Hiding a gift using,hide a gift using,Can you hide a gift using,[NP] hid a gift using,a closet,a tarp,a cloud,invisibility,during,concepts,tool,critical,html-keyboard-response,0.06935807129827865,nonsense,inconceivable_syntactic,Hiding a gift using during.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,47,0.0-4.0-0.6,144421,17899,"<div style=""font-size:20px;""><p>Lighting a candle with a pool.</p></div>",0,21,Lighting a candle with,light a candle with,Can you light a candle with,[NP] lit a candle with,a match,a blowtorch,a pool,spells,choose,years,tool,critical,html-keyboard-response,0.06935807129827865,nonsense,impossible_physics,Lighting a candle with a pool.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,49,0.0-4.0-0.7,147534,2108,"<div style=""font-size:20px;""><p>Writing a letter using wind.</p></div>",9,10,Writing a letter using,write a letter using,Can you write a letter using,[NP] wrote a letter using,a pen,a toothbrush,wind,a wand,onto,time,tool,critical,html-keyboard-response,0.06935807129827865,impossible,impossible_physics,Writing a letter using wind.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,51,0.0-4.0-0.8,150693,2154,"<div style=""font-size:20px;""><p>Shoveling a driveway full of rumors.</p></div>",0,25,Shoveling a driveway full of,shovel a driveway full of,Can you shovel a driveway full of,[NP] shoveled a driveway full of,snow,ice,sunshine,ogres,except,rumors,material,critical,html-keyboard-response,0.06935807129827865,nonsense,inconceivable_semantic,Shoveling a driveway full of rumors.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,53,0.0-4.0-0.9,154525,2828,"<div style=""font-size:20px;""><p>Washing dishes using fell.</p></div>",0,5,Washing dishes using,wash dishes using,Can you wash dishes using,[NP] washed dishes using,soap,rain,lightning,fairies,fell,arithmetic,tool,critical,html-keyboard-response,0.06935807129827865,nonsense,inconceivable_syntactic,Washing dishes using fell.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,55,0.0-4.0-0.10,157942,2413,"<div style=""font-size:20px;""><p>Growing vegetables in stardust.</p></div>",0,9,Growing vegetables in,grow vegetables in,Can you grow vegetables in,[NP] grew vegetables in,soil,sand,bleach,stardust,become,justice,material,critical,html-keyboard-response,0.06935807129827865,nonsense,impossible_magic,Growing vegetables in stardust.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,57,0.0-4.0-0.11,161642,2695,"<div style=""font-size:20px;""><p>Flying a kite using string.</p></div>",1,7,Flying a kite using,fly a kite using,Can you fly a kite using,[NP] flew a kite using,string,floss,lead,witchcraft,give,a sound,tool,critical,html-keyboard-response,0.06935807129827865,probable,probable,Flying a kite using string.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,59,0.0-4.0-0.12,164232,1586,"<div style=""font-size:20px;""><p>Building a bridge out of steel.</p></div>",1,24,Building a bridge out of,construct a bridge out of,Can you construct a bridge out of,[NP] constructed a bridge out of,steel,plastic,gas,ambrosia,from,truth,material,critical,html-keyboard-response,0.06935807129827865,probable,probable,Building a bridge out of steel.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,61,0.0-4.0-0.13,168350,3113,"<div style=""font-size:20px;""><p>Constructing a castle using a star.</p></div>",9,20,Constructing a castle using,construct a castle using,Can you construct a castle using,[NP] constructed a castle using,bricks,gems,a star,wizardry,follow,boredom,tool,critical,html-keyboard-response,0.06935807129827865,impossible,impossible_physics,Constructing a castle using a star.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,63,0.0-4.0-0.14,170322,967,"<div style=""font-size:20px;""><p>Brewing coffee using numbers.</p></div>",0,13,Brewing coffee using,brew coffee using,Can you brew coffee using,[NP] brewed coffee using,water,soda,glue,lightsabers,into,numbers,tool,critical,html-keyboard-response,0.06935807129827865,nonsense,inconceivable_semantic,Brewing coffee using numbers.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,65,0.0-4.0-0.15,172940,1613,"<div style=""font-size:20px;""><p>Knitting a scarf using wire.</p></div>",2,27,Knitting a scarf using,knit a scarf using,Can you knit a scarf using,[NP] knitted a scarf using,yarn,wire,lava,telepathy,for,sadness,material,critical,html-keyboard-response,0.06935807129827865,improbable,improbable,Knitting a scarf using wire.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,67,0.0-4.0-0.16,175672,1728,"<div style=""font-size:20px;""><p>Painting a house using incantations.</p></div>",9,14,Painting a house using,paint a house using,Can you paint a house using,[NP] painted a house using,a brush,a mop,a planet,incantations,before,questions,tool,critical,html-keyboard-response,0.06935807129827865,impossible,impossible_magic,Painting a house using incantations.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,69,0.0-4.0-0.17,179292,2616,"<div style=""font-size:20px;""><p>Using a telescope to look at a decade.</p></div>",0,3,Using a telescope to look at,use a telescope to look at,Can you use a telescope to look at,[NP] used a telescope to look at,the moon,the sun,a molecule,unicorns,of,a decade,object,critical,html-keyboard-response,0.06935807129827865,nonsense,inconceivable_semantic,Using a telescope to look at a decade.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,71,0.0-4.0-0.18,185027,4730,"<div style=""font-size:20px;""><p>Crafting a bowl out of auras.</p></div>",9,8,Crafting a bowl out of,craft a bowl out of,Can you craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,auras,forget,friction,material,critical,html-keyboard-response,0.06935807129827865,impossible,impossible_magic,Crafting a bowl out of auras.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,73,0.0-4.0-0.19,186702,670,"<div style=""font-size:20px;""><p>Docking a boat using a balloon.</p></div>",1,16,Docking a boat using,dock a boat using,Can you dock a boat using,[NP] docked a boat using,an anchor,an anvil,a balloon,a dragon,forgive,greetings,tool,critical,html-keyboard-response,0.06935807129827865,probable,impossible_physics,Docking a boat using a balloon.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,75,0.0-4.0-0.20,189240,1534,"<div style=""font-size:20px;""><p>Drawing a picture using always.</p></div>",0,30,Drawing a picture using,draw a picture using,Can you draw a picture using,[NP] drew a picture using,a pencil,lipstick,a mountain,magic,always,a smell,tool,critical,html-keyboard-response,0.06935807129827865,nonsense,inconceivable_syntactic,Drawing a picture using always.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,77,0.0-4.0-0.21,195016,4770,"<div style=""font-size:20px;""><p>Carving a statue using a valley.</p></div>",9,2,Carving a statue using,carve a statue using,Can you carve a statue using,[NP] carved a statue using,a chisel,a toothpick,a valley,telekinesis,began,yesterday,tool,critical,html-keyboard-response,0.06935807129827865,impossible,impossible_physics,Carving a statue using a valley.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,79,0.0-4.0-0.22,197160,1139,"<div style=""font-size:20px;""><p>Washing your hair with though.</p></div>",0,28,Washing your hair with,wash your hair with,Can you wash your hair with,[NP] washed [POSS] hair with,shampoo,detergent,air,mermaids,though,minutes,tool,critical,html-keyboard-response,0.06935807129827865,nonsense,inconceivable_syntactic,Washing your hair with though.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,81,0.0-4.0-0.23,199730,1565,"<div style=""font-size:20px;""><p>Starting a fire using enchantments.</p></div>",9,23,Starting a fire using,start a fire using,Can you start a fire using,[NP] started a fire using,kindling,furniture,milk,enchantments,sometimes,traffic,tool,critical,html-keyboard-response,0.06935807129827865,impossible,impossible_magic,Starting a fire using enchantments.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,83,0.0-4.0-0.24,202206,1471,"<div style=""font-size:20px;""><p>Constructing a tower using concrete.</p></div>",1,26,Constructing a tower using,construct a tower using,Can you construct a tower using,[NP] constructed a tower using,concrete,blocks,a lake,[POSS] mind,while,laughter,material,critical,html-keyboard-response,0.06935807129827865,probable,probable,Constructing a tower using concrete.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,85,0.0-4.0-0.25,204386,1176,"<div style=""font-size:20px;""><p>Wiping a spill using sentences.</p></div>",0,19,Wiping a spill using,wipe a spill using,Can you wipe a spill using,[NP] wiped a spill using,a tissue,a scarf,a piano,divination,make,sentences,tool,critical,html-keyboard-response,0.06935807129827865,nonsense,inconceivable_semantic,Wiping a spill using sentences.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,87,0.0-4.0-0.26,207709,2317,"<div style=""font-size:20px;""><p>Building a robot out of elixirs.</p></div>",9,6,Building a robot out of,build a robot out of,Can you build a robot out of,[NP] built a robot out of,metal,plastic,soup,elixirs,with,honesty,material,critical,html-keyboard-response,0.06935807129827865,impossible,impossible_magic,Building a robot out of elixirs.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,89,0.0-4.0-0.27,209936,1223,"<div style=""font-size:20px;""><p>Crafting jewelry using beads.</p></div>",1,15,Crafting jewelry using,craft jewelry using,Can you craft jewelry using,[NP] crafted jewelry using,beads,leather,a volcano,alchemy,until,opinions,tool,critical,html-keyboard-response,0.06935807129827865,probable,probable,Crafting jewelry using beads.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,91,0.0-4.0-0.28,212825,1885,"<div style=""font-size:20px;""><p>Baking a cake using anger.</p></div>",9,1,Baking a cake using,bake a cake using,Can you bake a cake using,[NP] baked a cake using,an oven,an airfryer,a refrigerator,superpowers,grasp,anger,tool,critical,html-keyboard-response,0.06935807129827865,impossible,inconceivable_semantic,Baking a cake using anger.,session-657b666f46900
anon_subject_13,657a657ec1de517384e4122b,657b65772874925cfb6162a5,93,0.0-4.0-0.29,215226,1396,"<div style=""font-size:20px;""><p>Chilling a drink using snow.</p></div>",1,4,Chilling a drink using,chill a drink using,Can you chill a drink using,[NP] chilled a drink using,ice,snow,fire,pixies,at,tomorrow,tool,critical,html-keyboard-response,0.06935807129827865,probable,improbable,Chilling a drink using snow.,session-657b666f46900
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,67,0.0-4.0-0.0,340813,16244,"<div style=""font-size:20px;""><p>Wiping a spill using a piano.</p></div>",2,19,Wiping a spill using,wipe a spill using,Can you wipe a spill using,[NP] wiped a spill using,a tissue,a scarf,a piano,divination,make,sentences,tool,critical,html-keyboard-response,0.5955761478811581,improbable,impossible_physics,Wiping a spill using a piano.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,69,0.0-4.0-0.1,347603,5781,"<div style=""font-size:20px;""><p>Growing vegetables in bleach.</p></div>",9,9,Growing vegetables in,grow vegetables in,Can you grow vegetables in,[NP] grew vegetables in,soil,sand,bleach,stardust,become,justice,material,critical,html-keyboard-response,0.5955761478811581,impossible,impossible_physics,Growing vegetables in bleach.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,71,0.0-4.0-0.2,352556,3948,"<div style=""font-size:20px;""><p>Flying a kite using witchcraft.</p></div>",9,7,Flying a kite using,fly a kite using,Can you fly a kite using,[NP] flew a kite using,string,floss,lead,witchcraft,give,a sound,tool,critical,html-keyboard-response,0.5955761478811581,impossible,impossible_magic,Flying a kite using witchcraft.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,73,0.0-4.0-0.3,359187,5628,"<div style=""font-size:20px;""><p>Hiding a gift using invisibility.</p></div>",9,29,Hiding a gift using,hide a gift using,Can you hide a gift using,[NP] hid a gift using,a closet,a tarp,a cloud,invisibility,during,concepts,tool,critical,html-keyboard-response,0.5955761478811581,impossible,impossible_magic,Hiding a gift using invisibility.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,75,0.0-4.0-0.4,363916,3725,"<div style=""font-size:20px;""><p>Constructing a tower using laughter.</p></div>",0,26,Constructing a tower using,construct a tower using,Can you construct a tower using,[NP] constructed a tower using,concrete,blocks,a lake,[POSS] mind,while,laughter,material,critical,html-keyboard-response,0.5955761478811581,nonsense,inconceivable_semantic,Constructing a tower using laughter.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,77,0.0-4.0-0.5,369572,4648,"<div style=""font-size:20px;""><p>Crafting a bowl out of clay.</p></div>",1,8,Crafting a bowl out of,craft a bowl out of,Can you craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,auras,forget,friction,material,critical,html-keyboard-response,0.5955761478811581,probable,probable,Crafting a bowl out of clay.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,79,0.0-4.0-0.6,377524,6949,"<div style=""font-size:20px;""><p>Building a bridge out of ambrosia.</p></div>",9,24,Building a bridge out of,construct a bridge out of,Can you construct a bridge out of,[NP] constructed a bridge out of,steel,plastic,gas,ambrosia,from,truth,material,critical,html-keyboard-response,0.5955761478811581,impossible,impossible_magic,Building a bridge out of ambrosia.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,81,0.0-4.0-0.7,397820,19280,"<div style=""font-size:20px;""><p>Lighting a candle with a blowtorch.</p></div>",2,21,Lighting a candle with,light a candle with,Can you light a candle with,[NP] lit a candle with,a match,a blowtorch,a pool,spells,choose,years,tool,critical,html-keyboard-response,0.5955761478811581,improbable,improbable,Lighting a candle with a blowtorch.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,83,0.0-4.0-0.8,405132,6295,"<div style=""font-size:20px;""><p>Using a telescope to look at a molecule.</p></div>",2,3,Using a telescope to look at,use a telescope to look at,Can you use a telescope to look at,[NP] used a telescope to look at,the moon,the sun,a molecule,unicorns,of,a decade,object,critical,html-keyboard-response,0.5955761478811581,improbable,impossible_physics,Using a telescope to look at a molecule.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,85,0.0-4.0-0.9,409404,3269,"<div style=""font-size:20px;""><p>Chilling a drink using ice.</p></div>",1,4,Chilling a drink using,chill a drink using,Can you chill a drink using,[NP] chilled a drink using,ice,snow,fire,pixies,at,tomorrow,tool,critical,html-keyboard-response,0.5955761478811581,probable,probable,Chilling a drink using ice.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,87,0.0-4.0-0.10,412820,2401,"<div style=""font-size:20px;""><p>Painting a house using questions.</p></div>",0,14,Painting a house using,paint a house using,Can you paint a house using,[NP] painted a house using,a brush,a mop,a planet,incantations,before,questions,tool,critical,html-keyboard-response,0.5955761478811581,nonsense,inconceivable_semantic,Painting a house using questions.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,89,0.0-4.0-0.11,426197,12368,"<div style=""font-size:20px;""><p>Baking a cake using an airfryer.</p></div>",2,1,Baking a cake using,bake a cake using,Can you bake a cake using,[NP] baked a cake using,an oven,an airfryer,a refrigerator,superpowers,grasp,anger,tool,critical,html-keyboard-response,0.5955761478811581,improbable,improbable,Baking a cake using an airfryer.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,91,0.0-4.0-0.12,436838,9626,"<div style=""font-size:20px;""><p>Sealing a box using magnets.</p></div>",2,17,Sealing a box using,seal a box using,Can you seal a box using,[NP] sealed a box using,tape,magnets,wine,sorcery,do,jokes,tool,critical,html-keyboard-response,0.5955761478811581,improbable,improbable,Sealing a box using magnets.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,93,0.0-4.0-0.13,441475,3626,"<div style=""font-size:20px;""><p>Writing a letter using time.</p></div>",0,10,Writing a letter using,write a letter using,Can you write a letter using,[NP] wrote a letter using,a pen,a toothbrush,wind,a wand,onto,time,tool,critical,html-keyboard-response,0.5955761478811581,nonsense,inconceivable_semantic,Writing a letter using time.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,95,0.0-4.0-0.14,446740,4262,"<div style=""font-size:20px;""><p>Carving a statue using a toothpick.</p></div>",2,2,Carving a statue using,carve a statue using,Can you carve a statue using,[NP] carved a statue using,a chisel,a toothpick,a valley,telekinesis,began,yesterday,tool,critical,html-keyboard-response,0.5955761478811581,improbable,improbable,Carving a statue using a toothpick.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,97,0.0-4.0-0.15,459019,11277,"<div style=""font-size:20px;""><p>Washing dishes using soap.</p></div>",1,5,Washing dishes using,wash dishes using,Can you wash dishes using,[NP] washed dishes using,soap,rain,lightning,fairies,fell,arithmetic,tool,critical,html-keyboard-response,0.5955761478811581,probable,probable,Washing dishes using soap.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,99,0.0-4.0-0.16,472315,12293,"<div style=""font-size:20px;""><p>Cooking dinner out of through.</p></div>",0,11,Cooking dinner out of,cook dinner out of,Can you cook dinner out of,[NP] cooked dinner out of,pasta,clay,thunder,a potion,through,words,material,critical,html-keyboard-response,0.5955761478811581,nonsense,inconceivable_syntactic,Cooking dinner out of through.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,101,0.0-4.0-0.17,499444,26116,"<div style=""font-size:20px;""><p>Building a robot out of with.</p></div>",0,6,Building a robot out of,build a robot out of,Can you build a robot out of,[NP] built a robot out of,metal,plastic,soup,elixirs,with,honesty,material,critical,html-keyboard-response,0.5955761478811581,nonsense,inconceivable_syntactic,Building a robot out of with.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,103,0.0-4.0-0.18,504083,3636,"<div style=""font-size:20px;""><p>Constructing a castle using follow.</p></div>",0,20,Constructing a castle using,construct a castle using,Can you construct a castle using,[NP] constructed a castle using,bricks,gems,a star,wizardry,follow,boredom,tool,critical,html-keyboard-response,0.5955761478811581,nonsense,inconceivable_syntactic,Constructing a castle using follow.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,105,0.0-4.0-0.19,507411,2325,"<div style=""font-size:20px;""><p>Starting a fire using kindling.</p></div>",1,23,Starting a fire using,start a fire using,Can you start a fire using,[NP] started a fire using,kindling,furniture,milk,enchantments,sometimes,traffic,tool,critical,html-keyboard-response,0.5955761478811581,probable,probable,Starting a fire using kindling.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,107,0.0-4.0-0.20,521995,13574,"<div style=""font-size:20px;""><p>Crafting jewelry using leather.</p></div>",2,15,Crafting jewelry using,craft jewelry using,Can you craft jewelry using,[NP] crafted jewelry using,beads,leather,a volcano,alchemy,until,opinions,tool,critical,html-keyboard-response,0.5955761478811581,improbable,improbable,Crafting jewelry using leather.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,109,0.0-4.0-0.21,527755,4744,"<div style=""font-size:20px;""><p>Washing your hair with though.</p></div>",0,28,Washing your hair with,wash your hair with,Can you wash your hair with,[NP] washed [POSS] hair with,shampoo,detergent,air,mermaids,though,minutes,tool,critical,html-keyboard-response,0.5955761478811581,nonsense,inconceivable_syntactic,Washing your hair with though.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,111,0.0-4.0-0.22,538716,9949,"<div style=""font-size:20px;""><p>Brewing coffee using into.</p></div>",0,13,Brewing coffee using,brew coffee using,Can you brew coffee using,[NP] brewed coffee using,water,soda,glue,lightsabers,into,numbers,tool,critical,html-keyboard-response,0.5955761478811581,nonsense,inconceivable_syntactic,Brewing coffee using into.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,113,0.0-4.0-0.23,564283,24561,"<div style=""font-size:20px;""><p>Docking a boat using a balloon.</p></div>",9,16,Docking a boat using,dock a boat using,Can you dock a boat using,[NP] docked a boat using,an anchor,an anvil,a balloon,a dragon,forgive,greetings,tool,critical,html-keyboard-response,0.5955761478811581,impossible,impossible_physics,Docking a boat using a balloon.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,115,0.0-4.0-0.24,571203,5909,"<div style=""font-size:20px;""><p>Smashing a pumpkin using a wizard.</p></div>",9,18,Smashing a pumpkin using,smash a pumpkin using,Can you smash a pumpkin using,[NP] smashed a pumpkin using,a hammer,a brick,a leaf,a wizard,have,a number,tool,critical,html-keyboard-response,0.5955761478811581,impossible,impossible_magic,Smashing a pumpkin using a wizard.,session-657b6934ecc19
anon_subject_18,657a657ec1de517384e4122b,657b66a11055c59c90f188a4,117,0.0-4.0-0.25,579667,7458,"<div style=""font-size:20px;""><p>Knitting a scarf using yarn.</p></div>",1,27,Knitting a scarf using,knit a scarf using,Can you knit a scarf using,[NP] knitted a scarf using,yarn,wire,lava,telepathy,for,sadness,material,critical,html-keyboard-response,0.5955761478811581,probable,probable,Knitting a scarf using yarn.,session-657b6934ecc19
