subject_id,study_id,session_id,trial_index,internal_node_id,time_elapsed,rt,stimulus,response,item_id,original_item_id,prefix,infinitive_prefix,expt_prefix,sentence_prefix,probable,improbable,impossible_physics,impossible_magic,inconceivable_syntactic,inconceivable_semantic,prefix_type,task_type,trial_type,rng_seed,response_label,condition,query,session_file_id
anon_subject_74,659f04805339f753c1b65235,65a02995943133561833f98c,28,0.0-3.0-0.9,122733,1713,"<div style=""font-size:20px;""><p>Could someone wash their hair with mermaids?</p></div>",0,16,28,Washing your hair with,wash your hair with,Can you wash your hair with,[NP] washed [POSS] hair with,shampoo,detergent,air,mermaids,though,minutes,tool,critical,html-keyboard-response,0.3310450299104488,no,impossible_magic,Could someone wash their hair with mermaids?,session-65a02a8be0e9c
anon_subject_74,659f04805339f753c1b65235,65a02995943133561833f98c,30,0.0-3.0-0.10,125415,1676,"<div style=""font-size:20px;""><p>Could someone wash dishes using fairies?</p></div>",0,3,5,Washing dishes using,wash dishes using,Can you wash dishes using,[NP] washed dishes using,soap,rain,lightning,fairies,fell,arithmetic,tool,critical,html-keyboard-response,0.3310450299104488,no,impossible_magic,Could someone wash dishes using fairies?,session-65a02a8be0e9c
anon_subject_74,659f04805339f753c1b65235,65a02995943133561833f98c,32,0.0-3.0-0.11,129237,2818,"<div style=""font-size:20px;""><p>Could someone chill a drink using ice?</p></div>",1,2,4,Chilling a drink using,chill a drink using,Can you chill a drink using,[NP] chilled a drink using,ice,snow,fire,pixies,at,tomorrow,tool,critical,html-keyboard-response,0.3310450299104488,yes,probable,Could someone chill a drink using ice?,session-65a02a8be0e9c
anon_subject_74,659f04805339f753c1b65235,65a02995943133561833f98c,34,0.0-3.0-0.12,131965,1723,"<div style=""font-size:20px;""><p>Could someone brew coffee using numbers?</p></div>",0,7,13,Brewing coffee using,brew coffee using,Can you brew coffee using,[NP] brewed coffee using,water,soda,glue,lightsabers,into,numbers,tool,critical,html-keyboard-response,0.3310450299104488,no,inconceivable_semantic,Could someone brew coffee using numbers?,session-65a02a8be0e9c
anon_subject_74,659f04805339f753c1b65235,65a02995943133561833f98c,36,0.0-3.0-0.13,135749,2780,"<div style=""font-size:20px;""><p>Could someone craft a bowl out of mud?</p></div>",1,5,8,Crafting a bowl out of,craft a bowl out of,Can you craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,auras,forget,friction,material,critical,html-keyboard-response,0.3310450299104488,yes,improbable,Could someone craft a bowl out of mud?,session-65a02a8be0e9c
anon_subject_74,659f04805339f753c1b65235,65a02995943133561833f98c,38,0.0-3.0-0.14,138685,1931,"<div style=""font-size:20px;""><p>Could someone start a fire using milk?</p></div>",0,12,23,Starting a fire using,start a fire using,Can you start a fire using,[NP] started a fire using,kindling,furniture,milk,enchantments,sometimes,traffic,tool,critical,html-keyboard-response,0.3310450299104488,no,impossible_physics,Could someone start a fire using milk?,session-65a02a8be0e9c
anon_subject_74,659f04805339f753c1b65235,65a02995943133561833f98c,40,0.0-3.0-0.15,141783,2095,"<div style=""font-size:20px;""><p>Could someone seal a box using sorcery?</p></div>",0,9,17,Sealing a box using,seal a box using,Can you seal a box using,[NP] sealed a box using,tape,magnets,wine,sorcery,do,jokes,tool,critical,html-keyboard-response,0.3310450299104488,no,impossible_magic,Could someone seal a box using sorcery?,session-65a02a8be0e9c
anon_subject_74,659f04805339f753c1b65235,65a02995943133561833f98c,42,0.0-3.0-0.16,146598,3810,"<div style=""font-size:20px;""><p>Could someone paint a house using a planet?</p></div>",0,8,14,Painting a house using,paint a house using,Can you paint a house using,[NP] painted a house using,a brush,a mop,a planet,incantations,before,questions,tool,critical,html-keyboard-response,0.3310450299104488,no,impossible_physics,Could someone paint a house using a planet?,session-65a02a8be0e9c
anon_subject_74,659f04805339f753c1b65235,65a02995943133561833f98c,44,0.0-3.0-0.17,151464,3861,"<div style=""font-size:20px;""><p>Could someone knit a scarf using sadness?</p></div>",0,15,27,Knitting a scarf using,knit a scarf using,Can you knit a scarf using,[NP] knitted a scarf using,yarn,wire,lava,telepathy,for,sadness,material,critical,html-keyboard-response,0.3310450299104488,no,inconceivable_semantic,Could someone knit a scarf using sadness?,session-65a02a8be0e9c
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,10,0.0-3.0-0.0,15165,1735,"<div style=""font-size:20px;""><p>Could someone start a fire using milk?</p></div>",0,12,23,Starting a fire using,start a fire using,Can you start a fire using,[NP] started a fire using,kindling,furniture,milk,enchantments,sometimes,traffic,tool,critical,html-keyboard-response,0.8235987904453146,no,impossible_physics,Could someone start a fire using milk?,session-65a0420c6db58
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,12,0.0-3.0-0.1,17589,1413,"<div style=""font-size:20px;""><p>Could someone wash their hair with air?</p></div>",0,16,28,Washing your hair with,wash your hair with,Can you wash your hair with,[NP] washed [POSS] hair with,shampoo,detergent,air,mermaids,though,minutes,tool,critical,html-keyboard-response,0.8235987904453146,no,impossible_physics,Could someone wash their hair with air?,session-65a0420c6db58
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,14,0.0-3.0-0.2,20149,1556,"<div style=""font-size:20px;""><p>Could someone draw a picture using magic?</p></div>",0,18,30,Drawing a picture using,draw a picture using,Can you draw a picture using,[NP] drew a picture using,a pencil,lipstick,a mountain,magic,always,a smell,tool,critical,html-keyboard-response,0.8235987904453146,no,impossible_magic,Could someone draw a picture using magic?,session-65a0420c6db58
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,16,0.0-3.0-0.3,22293,1139,"<div style=""font-size:20px;""><p>Could someone tow a car using aliens?</p></div>",0,11,22,Towing a car using,tow a car using,Can you tow a car using,[NP] towed a car using,a truck,a horse,a butterfly,aliens,then,freedom,tool,critical,html-keyboard-response,0.8235987904453146,no,impossible_magic,Could someone tow a car using aliens?,session-65a0420c6db58
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,18,0.0-3.0-0.4,25078,1778,"<div style=""font-size:20px;""><p>Could someone craft a bowl out of clay?</p></div>",1,5,8,Crafting a bowl out of,craft a bowl out of,Can you craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,auras,forget,friction,material,critical,html-keyboard-response,0.8235987904453146,yes,probable,Could someone craft a bowl out of clay?,session-65a0420c6db58
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,20,0.0-3.0-0.5,27294,1200,"<div style=""font-size:20px;""><p>Could someone paint a house using a brush?</p></div>",1,8,14,Painting a house using,paint a house using,Can you paint a house using,[NP] painted a house using,a brush,a mop,a planet,incantations,before,questions,tool,critical,html-keyboard-response,0.8235987904453146,yes,probable,Could someone paint a house using a brush?,session-65a0420c6db58
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,22,0.0-3.0-0.6,30054,1756,"<div style=""font-size:20px;""><p>Could someone brew coffee using numbers?</p></div>",0,7,13,Brewing coffee using,brew coffee using,Can you brew coffee using,[NP] brewed coffee using,water,soda,glue,lightsabers,into,numbers,tool,critical,html-keyboard-response,0.8235987904453146,no,inconceivable_semantic,Could someone brew coffee using numbers?,session-65a0420c6db58
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,24,0.0-3.0-0.7,33006,1937,"<div style=""font-size:20px;""><p>Could someone knit a scarf using for?</p></div>",0,15,27,Knitting a scarf using,knit a scarf using,Can you knit a scarf using,[NP] knitted a scarf using,yarn,wire,lava,telepathy,for,sadness,material,critical,html-keyboard-response,0.8235987904453146,no,inconceivable_syntactic,Could someone knit a scarf using for?,session-65a0420c6db58
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,26,0.0-3.0-0.8,35934,1913,"<div style=""font-size:20px;""><p>Could someone fly a kite using give?</p></div>",0,4,7,Flying a kite using,fly a kite using,Can you fly a kite using,[NP] flew a kite using,string,dental floss,lead,witchcraft,give,a sound,tool,critical,html-keyboard-response,0.8235987904453146,no,inconceivable_syntactic,Could someone fly a kite using give?,session-65a0420c6db58
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,28,0.0-3.0-0.9,39622,2680,"<div style=""font-size:20px;""><p>Could someone hide a gift using a cloud?</p></div>",0,17,29,Hiding a gift using,hide a gift using,Can you hide a gift using,[NP] hid a gift using,a closet,a tarp,a cloud,invisibility,during,concepts,tool,critical,html-keyboard-response,0.8235987904453146,no,impossible_physics,Could someone hide a gift using a cloud?,session-65a0420c6db58
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,30,0.0-3.0-0.10,42350,1713,"<div style=""font-size:20px;""><p>Could someone chill a drink using at?</p></div>",0,2,4,Chilling a drink using,chill a drink using,Can you chill a drink using,[NP] chilled a drink using,ice,snow,fire,pixies,at,tomorrow,tool,critical,html-keyboard-response,0.8235987904453146,no,inconceivable_syntactic,Could someone chill a drink using at?,session-65a0420c6db58
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,32,0.0-3.0-0.11,46270,2912,"<div style=""font-size:20px;""><p>Could someone wash dishes using rain?</p></div>",1,3,5,Washing dishes using,wash dishes using,Can you wash dishes using,[NP] washed dishes using,soap,rain,lightning,fairies,fell,arithmetic,tool,critical,html-keyboard-response,0.8235987904453146,yes,improbable,Could someone wash dishes using rain?,session-65a0420c6db58
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,34,0.0-3.0-0.12,49277,2001,"<div style=""font-size:20px;""><p>Could someone grow vegetables in a potion?</p></div>",0,6,9,Growing vegetables in,grow vegetables in,Can you grow vegetables in,[NP] grew vegetables in,soil,sand,bleach,a potion,become,justice,material,critical,html-keyboard-response,0.8235987904453146,no,impossible_magic,Could someone grow vegetables in a potion?,session-65a0420c6db58
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,36,0.0-3.0-0.13,53486,3205,"<div style=""font-size:20px;""><p>Could someone construct a tower using concrete?</p></div>",1,14,26,Constructing a tower using,construct a tower using,Can you construct a tower using,[NP] constructed a tower using,concrete,blocks,a lake,[POSS] mind,while,laughter,material,critical,html-keyboard-response,0.8235987904453146,yes,probable,Could someone construct a tower using concrete?,session-65a0420c6db58
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,38,0.0-3.0-0.14,56022,1531,"<div style=""font-size:20px;""><p>Could someone seal a box using jokes?</p></div>",0,9,17,Sealing a box using,seal a box using,Can you seal a box using,[NP] sealed a box using,tape,magnets,wine,sorcery,do,jokes,tool,critical,html-keyboard-response,0.8235987904453146,no,inconceivable_semantic,Could someone seal a box using jokes?,session-65a0420c6db58
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,40,0.0-3.0-0.15,59398,2366,"<div style=""font-size:20px;""><p>Could someone construct a castle using boredom?</p></div>",0,10,20,Constructing a castle using,construct a castle using,Can you construct a castle using,[NP] constructed a castle using,bricks,gems,a star,wizardry,follow,boredom,tool,critical,html-keyboard-response,0.8235987904453146,no,inconceivable_semantic,Could someone construct a castle using boredom?,session-65a0420c6db58
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,42,0.0-3.0-0.16,62734,2333,"<div style=""font-size:20px;""><p>Could someone shovel a driveway full of ice?</p></div>",0,13,25,Shoveling a driveway full of,shovel a driveway full of,Can you shovel a driveway full of,[NP] shoveled a driveway full of,snow,ice,sunshine,ogres,except,rumors,material,critical,html-keyboard-response,0.8235987904453146,no,improbable,Could someone shovel a driveway full of ice?,session-65a0420c6db58
anon_subject_259,659f04805339f753c1b65235,65a03eb46243e6d43e38417b,44,0.0-3.0-0.17,69102,5356,"<div style=""font-size:20px;""><p>Could someone bake a cake using an airfryer?</p></div>",0,1,1,Baking a cake using,bake a cake using,Can you bake a cake using,[NP] baked a cake using,an oven,an airfryer,a refrigerator,superpowers,grasp,anger,tool,critical,html-keyboard-response,0.8235987904453146,no,improbable,Could someone bake a cake using an airfryer?,session-65a0420c6db58
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,10,0.0-3.0-0.0,82777,2071,"<div style=""font-size:20px;""><p>Could someone knit a scarf using lava?</p></div>",0,15,27,Knitting a scarf using,knit a scarf using,Can you knit a scarf using,[NP] knitted a scarf using,yarn,wire,lava,telepathy,for,sadness,material,critical,html-keyboard-response,0.8472031216002167,no,impossible_physics,Could someone knit a scarf using lava?,session-65a05c3d32c64
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,12,0.0-3.0-0.1,87153,3365,"<div style=""font-size:20px;""><p>Could someone brew coffee using glue?</p></div>",0,7,13,Brewing coffee using,brew coffee using,Can you brew coffee using,[NP] brewed coffee using,water,soda,glue,lightsabers,into,numbers,tool,critical,html-keyboard-response,0.8472031216002167,no,impossible_physics,Could someone brew coffee using glue?,session-65a05c3d32c64
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,14,0.0-3.0-0.2,91050,2887,"<div style=""font-size:20px;""><p>Could someone fly a kite using lead?</p></div>",0,4,7,Flying a kite using,fly a kite using,Can you fly a kite using,[NP] flew a kite using,string,dental floss,lead,witchcraft,give,a sound,tool,critical,html-keyboard-response,0.8472031216002167,no,impossible_physics,Could someone fly a kite using lead?,session-65a05c3d32c64
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,16,0.0-3.0-0.3,97994,5932,"<div style=""font-size:20px;""><p>Could someone seal a box using do?</p></div>",0,9,17,Sealing a box using,seal a box using,Can you seal a box using,[NP] sealed a box using,tape,magnets,wine,sorcery,do,jokes,tool,critical,html-keyboard-response,0.8472031216002167,no,inconceivable_syntactic,Could someone seal a box using do?,session-65a05c3d32c64
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,18,0.0-3.0-0.4,100778,1775,"<div style=""font-size:20px;""><p>Could someone wash their hair with mermaids?</p></div>",0,16,28,Washing your hair with,wash your hair with,Can you wash your hair with,[NP] washed [POSS] hair with,shampoo,detergent,air,mermaids,though,minutes,tool,critical,html-keyboard-response,0.8472031216002167,no,impossible_magic,Could someone wash their hair with mermaids?,session-65a05c3d32c64
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,20,0.0-3.0-0.5,104266,2485,"<div style=""font-size:20px;""><p>Could someone grow vegetables in justice?</p></div>",0,6,9,Growing vegetables in,grow vegetables in,Can you grow vegetables in,[NP] grew vegetables in,soil,sand,bleach,a potion,become,justice,material,critical,html-keyboard-response,0.8472031216002167,no,inconceivable_semantic,Could someone grow vegetables in justice?,session-65a05c3d32c64
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,22,0.0-3.0-0.6,108154,2875,"<div style=""font-size:20px;""><p>Could someone draw a picture using a pencil?</p></div>",1,18,30,Drawing a picture using,draw a picture using,Can you draw a picture using,[NP] drew a picture using,a pencil,lipstick,a mountain,magic,always,a smell,tool,critical,html-keyboard-response,0.8472031216002167,yes,probable,Could someone draw a picture using a pencil?,session-65a05c3d32c64
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,24,0.0-3.0-0.7,112242,3078,"<div style=""font-size:20px;""><p>Could someone shovel a driveway full of ice?</p></div>",0,13,25,Shoveling a driveway full of,shovel a driveway full of,Can you shovel a driveway full of,[NP] shoveled a driveway full of,snow,ice,sunshine,ogres,except,rumors,material,critical,html-keyboard-response,0.8472031216002167,no,improbable,Could someone shovel a driveway full of ice?,session-65a05c3d32c64
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,26,0.0-3.0-0.8,118930,5681,"<div style=""font-size:20px;""><p>Could someone craft a bowl out of auras?</p></div>",0,5,8,Crafting a bowl out of,craft a bowl out of,Can you craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,auras,forget,friction,material,critical,html-keyboard-response,0.8472031216002167,no,impossible_magic,Could someone craft a bowl out of auras?,session-65a05c3d32c64
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,28,0.0-3.0-0.9,121466,1529,"<div style=""font-size:20px;""><p>Could someone tow a car using aliens?</p></div>",0,11,22,Towing a car using,tow a car using,Can you tow a car using,[NP] towed a car using,a truck,a horse,a butterfly,aliens,then,freedom,tool,critical,html-keyboard-response,0.8472031216002167,no,impossible_magic,Could someone tow a car using aliens?,session-65a05c3d32c64
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,30,0.0-3.0-0.10,127426,4954,"<div style=""font-size:20px;""><p>Could someone bake a cake using an oven?</p></div>",1,1,1,Baking a cake using,bake a cake using,Can you bake a cake using,[NP] baked a cake using,an oven,an airfryer,a refrigerator,superpowers,grasp,anger,tool,critical,html-keyboard-response,0.8472031216002167,yes,probable,Could someone bake a cake using an oven?,session-65a05c3d32c64
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,32,0.0-3.0-0.11,130290,1859,"<div style=""font-size:20px;""><p>Could someone paint a house using before?</p></div>",0,8,14,Painting a house using,paint a house using,Can you paint a house using,[NP] painted a house using,a brush,a mop,a planet,incantations,before,questions,tool,critical,html-keyboard-response,0.8472031216002167,no,inconceivable_syntactic,Could someone paint a house using before?,session-65a05c3d32c64
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,34,0.0-3.0-0.12,133754,2460,"<div style=""font-size:20px;""><p>Could someone construct a tower using laughter?</p></div>",0,14,26,Constructing a tower using,construct a tower using,Can you construct a tower using,[NP] constructed a tower using,concrete,blocks,a lake,[POSS] mind,while,laughter,material,critical,html-keyboard-response,0.8472031216002167,no,inconceivable_semantic,Could someone construct a tower using laughter?,session-65a05c3d32c64
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,36,0.0-3.0-0.13,136754,1996,"<div style=""font-size:20px;""><p>Could someone construct a castle using gems?</p></div>",0,10,20,Constructing a castle using,construct a castle using,Can you construct a castle using,[NP] constructed a castle using,bricks,gems,a star,wizardry,follow,boredom,tool,critical,html-keyboard-response,0.8472031216002167,no,improbable,Could someone construct a castle using gems?,session-65a05c3d32c64
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,38,0.0-3.0-0.14,140347,2577,"<div style=""font-size:20px;""><p>Could someone chill a drink using tomorrow?</p></div>",0,2,4,Chilling a drink using,chill a drink using,Can you chill a drink using,[NP] chilled a drink using,ice,snow,fire,pixies,at,tomorrow,tool,critical,html-keyboard-response,0.8472031216002167,no,inconceivable_semantic,Could someone chill a drink using tomorrow?,session-65a05c3d32c64
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,40,0.0-3.0-0.15,142947,1598,"<div style=""font-size:20px;""><p>Could someone wash dishes using soap?</p></div>",1,3,5,Washing dishes using,wash dishes using,Can you wash dishes using,[NP] washed dishes using,soap,rain,lightning,fairies,fell,arithmetic,tool,critical,html-keyboard-response,0.8472031216002167,yes,probable,Could someone wash dishes using soap?,session-65a05c3d32c64
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,42,0.0-3.0-0.16,146379,2431,"<div style=""font-size:20px;""><p>Could someone hide a gift using during?</p></div>",0,17,29,Hiding a gift using,hide a gift using,Can you hide a gift using,[NP] hid a gift using,a closet,a tarp,a cloud,invisibility,during,concepts,tool,critical,html-keyboard-response,0.8472031216002167,no,inconceivable_syntactic,Could someone hide a gift using during?,session-65a05c3d32c64
anon_subject_84,659f04805339f753c1b65235,65a05b72f34b5631810f8150,44,0.0-3.0-0.17,153651,6258,"<div style=""font-size:20px;""><p>Could someone start a fire using furniture?</p></div>",0,12,23,Starting a fire using,start a fire using,Can you start a fire using,[NP] started a fire using,kindling,furniture,milk,enchantments,sometimes,traffic,tool,critical,html-keyboard-response,0.8472031216002167,no,improbable,Could someone start a fire using furniture?,session-65a05c3d32c64
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,26,0.0-3.0-0.0,95670,3640,"<div style=""font-size:20px;""><p>Could someone grow vegetables in bleach?</p></div>",0,6,9,Growing vegetables in,grow vegetables in,Can you grow vegetables in,[NP] grew vegetables in,soil,sand,bleach,a potion,become,justice,material,critical,html-keyboard-response,0.708789351023108,no,impossible_physics,Could someone grow vegetables in bleach?,session-65a0481e99094
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,28,0.0-3.0-0.1,99134,2458,"<div style=""font-size:20px;""><p>Could someone craft a bowl out of friction?</p></div>",0,5,8,Crafting a bowl out of,craft a bowl out of,Can you craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,auras,forget,friction,material,critical,html-keyboard-response,0.708789351023108,no,inconceivable_semantic,Could someone craft a bowl out of friction?,session-65a0481e99094
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,30,0.0-3.0-0.2,107776,7634,"<div style=""font-size:20px;""><p>Could someone brew coffee using water?</p></div>",0,7,13,Brewing coffee using,brew coffee using,Can you brew coffee using,[NP] brewed coffee using,water,soda,glue,lightsabers,into,numbers,tool,critical,html-keyboard-response,0.708789351023108,no,probable,Could someone brew coffee using water?,session-65a0481e99094
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,32,0.0-3.0-0.3,112528,3742,"<div style=""font-size:20px;""><p>Could someone hide a gift using invisibility?</p></div>",0,17,29,Hiding a gift using,hide a gift using,Can you hide a gift using,[NP] hid a gift using,a closet,a tarp,a cloud,invisibility,during,concepts,tool,critical,html-keyboard-response,0.708789351023108,no,impossible_magic,Could someone hide a gift using invisibility?,session-65a0481e99094
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,34,0.0-3.0-0.4,116905,3366,"<div style=""font-size:20px;""><p>Could someone fly a kite using give?</p></div>",0,4,7,Flying a kite using,fly a kite using,Can you fly a kite using,[NP] flew a kite using,string,dental floss,lead,witchcraft,give,a sound,tool,critical,html-keyboard-response,0.708789351023108,no,inconceivable_syntactic,Could someone fly a kite using give?,session-65a0481e99094
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,36,0.0-3.0-0.5,119681,1764,"<div style=""font-size:20px;""><p>Could someone start a fire using enchantments?</p></div>",0,12,23,Starting a fire using,start a fire using,Can you start a fire using,[NP] started a fire using,kindling,furniture,milk,enchantments,sometimes,traffic,tool,critical,html-keyboard-response,0.708789351023108,no,impossible_magic,Could someone start a fire using enchantments?,session-65a0481e99094
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,38,0.0-3.0-0.6,126026,5332,"<div style=""font-size:20px;""><p>Could someone knit a scarf using wire?</p></div>",0,15,27,Knitting a scarf using,knit a scarf using,Can you knit a scarf using,[NP] knitted a scarf using,yarn,wire,lava,telepathy,for,sadness,material,critical,html-keyboard-response,0.708789351023108,no,improbable,Could someone knit a scarf using wire?,session-65a0481e99094
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,40,0.0-3.0-0.7,128986,1954,"<div style=""font-size:20px;""><p>Could someone draw a picture using lipstick?</p></div>",1,18,30,Drawing a picture using,draw a picture using,Can you draw a picture using,[NP] drew a picture using,a pencil,lipstick,a mountain,magic,always,a smell,tool,critical,html-keyboard-response,0.708789351023108,yes,improbable,Could someone draw a picture using lipstick?,session-65a0481e99094
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,42,0.0-3.0-0.8,132891,2896,"<div style=""font-size:20px;""><p>Could someone wash their hair with though?</p></div>",0,16,28,Washing your hair with,wash your hair with,Can you wash your hair with,[NP] washed [POSS] hair with,shampoo,detergent,air,mermaids,though,minutes,tool,critical,html-keyboard-response,0.708789351023108,no,inconceivable_syntactic,Could someone wash their hair with though?,session-65a0481e99094
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,44,0.0-3.0-0.9,137883,3977,"<div style=""font-size:20px;""><p>Could someone seal a box using wine?</p></div>",0,9,17,Sealing a box using,seal a box using,Can you seal a box using,[NP] sealed a box using,tape,magnets,wine,sorcery,do,jokes,tool,critical,html-keyboard-response,0.708789351023108,no,impossible_physics,Could someone seal a box using wine?,session-65a0481e99094
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,46,0.0-3.0-0.10,140771,1885,"<div style=""font-size:20px;""><p>Could someone wash dishes using lightning?</p></div>",0,3,5,Washing dishes using,wash dishes using,Can you wash dishes using,[NP] washed dishes using,soap,rain,lightning,fairies,fell,arithmetic,tool,critical,html-keyboard-response,0.708789351023108,no,impossible_physics,Could someone wash dishes using lightning?,session-65a0481e99094
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,48,0.0-3.0-0.11,144716,2929,"<div style=""font-size:20px;""><p>Could someone tow a car using aliens?</p></div>",0,11,22,Towing a car using,tow a car using,Can you tow a car using,[NP] towed a car using,a truck,a horse,a butterfly,aliens,then,freedom,tool,critical,html-keyboard-response,0.708789351023108,no,impossible_magic,Could someone tow a car using aliens?,session-65a0481e99094
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,50,0.0-3.0-0.12,147444,1712,"<div style=""font-size:20px;""><p>Could someone paint a house using a brush?</p></div>",1,8,14,Painting a house using,paint a house using,Can you paint a house using,[NP] painted a house using,a brush,a mop,a planet,incantations,before,questions,tool,critical,html-keyboard-response,0.708789351023108,yes,probable,Could someone paint a house using a brush?,session-65a0481e99094
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,52,0.0-3.0-0.13,152389,3938,"<div style=""font-size:20px;""><p>Could someone bake a cake using an airfryer?</p></div>",0,1,1,Baking a cake using,bake a cake using,Can you bake a cake using,[NP] baked a cake using,an oven,an airfryer,a refrigerator,superpowers,grasp,anger,tool,critical,html-keyboard-response,0.708789351023108,no,improbable,Could someone bake a cake using an airfryer?,session-65a0481e99094
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,54,0.0-3.0-0.14,155550,2155,"<div style=""font-size:20px;""><p>Could someone shovel a driveway full of except?</p></div>",0,13,25,Shoveling a driveway full of,shovel a driveway full of,Can you shovel a driveway full of,[NP] shoveled a driveway full of,snow,ice,sunshine,ogres,except,rumors,material,critical,html-keyboard-response,0.708789351023108,no,inconceivable_syntactic,Could someone shovel a driveway full of except?,session-65a0481e99094
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,56,0.0-3.0-0.15,158285,1722,"<div style=""font-size:20px;""><p>Could someone construct a tower using laughter?</p></div>",0,14,26,Constructing a tower using,construct a tower using,Can you construct a tower using,[NP] constructed a tower using,concrete,blocks,a lake,[POSS] mind,while,laughter,material,critical,html-keyboard-response,0.708789351023108,no,inconceivable_semantic,Could someone construct a tower using laughter?,session-65a0481e99094
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,58,0.0-3.0-0.16,161374,2075,"<div style=""font-size:20px;""><p>Could someone chill a drink using ice?</p></div>",1,2,4,Chilling a drink using,chill a drink using,Can you chill a drink using,[NP] chilled a drink using,ice,snow,fire,pixies,at,tomorrow,tool,critical,html-keyboard-response,0.708789351023108,yes,probable,Could someone chill a drink using ice?,session-65a0481e99094
anon_subject_9,659f04805339f753c1b65235,65a047693ac2f375865f4ece,60,0.0-3.0-0.17,164286,1896,"<div style=""font-size:20px;""><p>Could someone construct a castle using boredom?</p></div>",0,10,20,Constructing a castle using,construct a castle using,Can you construct a castle using,[NP] constructed a castle using,bricks,gems,a star,wizardry,follow,boredom,tool,critical,html-keyboard-response,0.708789351023108,no,inconceivable_semantic,Could someone construct a castle using boredom?,session-65a0481e99094
