item_id,condition,continuation,cont_cnt,latency,longest_suffix,prob,prompt_cnt,suffix_len,token_ids,tokens
11,probable,a sponge,0,55.65309524536133,ed a spill using,0.0,1,5,"[1, 940, 5941, 287, 263, 805, 453, 773, 263]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁sp', 'ill', '▁using', '▁a']"
11,probable,a sponge,7,35.58969497680664,a spill using a,0.11475409836065574,61,5,"[1, 940, 5941, 287, 263, 805, 453, 773, 263, 805]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁sp', 'ill', '▁using', '▁a', '▁sp']"
11,probable,a sponge,6,41.693687438964844,a spill using a sp,0.8571428571428571,7,6,"[1, 940, 5941, 287, 263, 805, 453, 773, 263, 805, 265]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁sp', 'ill', '▁using', '▁a', '▁sp', 'on']"
11,probable,a sponge,6,59.99302864074707,a spill using a spon,1.0,6,7,"[1, 940, 5941, 287, 263, 805, 453, 773, 263, 805, 265, 479]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁sp', 'ill', '▁using', '▁a', '▁sp', 'on', 'ge']"
11,improbable,a scarf,0,16.397714614868164,ed a spill using,0.0,1,5,"[1, 940, 5941, 287, 263, 805, 453, 773, 263]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁sp', 'ill', '▁using', '▁a']"
11,improbable,a scarf,0,16.208410263061523,a spill using a,0.0,61,5,"[1, 940, 5941, 287, 263, 805, 453, 773, 263, 21990]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁sp', 'ill', '▁using', '▁a', '▁scar']"
11,improbable,a scarf,2,46.29230499267578,ill using a scar,1.0,2,4,"[1, 940, 5941, 287, 263, 805, 453, 773, 263, 21990, 29888]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁sp', 'ill', '▁using', '▁a', '▁scar', 'f']"
11,impossible,mustard,0,16.04437828063965,ed a spill using,0.0,1,5,"[1, 940, 5941, 287, 263, 805, 453, 773, 1818]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁sp', 'ill', '▁using', '▁must']"
11,impossible,mustard,10542,50.67777633666992,using must,0.36831807700370345,28622,2,"[1, 940, 5941, 287, 263, 805, 453, 773, 1818, 538]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁sp', 'ill', '▁using', '▁must', 'ard']"
11,inconceivable,a country,0,16.96920394897461,ed a spill using,0.0,1,5,"[1, 940, 5941, 287, 263, 805, 453, 773, 263]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁sp', 'ill', '▁using', '▁a']"
11,inconceivable,a country,0,34.21902656555176,a spill using a,0.0,61,5,"[1, 940, 5941, 287, 263, 805, 453, 773, 263, 4234]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁sp', 'ill', '▁using', '▁a', '▁country']"
11,inconceivable_syntactic,without,0,16.29471778869629,ed a spill using,0.0,1,5,"[1, 940, 5941, 287, 263, 805, 453, 773, 1728]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁sp', 'ill', '▁using', '▁without']"
12,probable,a vacuum,208,65.34957885742188,a carpet using,0.2861072902338377,727,4,"[1, 940, 5941, 287, 263, 1559, 10963, 773, 263]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁car', 'pet', '▁using', '▁a']"
12,probable,a vacuum,15,38.64789009094238,a carpet using a,0.07211538461538461,208,5,"[1, 940, 5941, 287, 263, 1559, 10963, 773, 263, 11757]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁car', 'pet', '▁using', '▁a', '▁vac']"
12,probable,a vacuum,15,51.40185356140137,a carpet using a vac,1.0,15,6,"[1, 940, 5941, 287, 263, 1559, 10963, 773, 263, 11757, 29884]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁car', 'pet', '▁using', '▁a', '▁vac', 'u']"
12,probable,a vacuum,15,49.886226654052734,a carpet using a vacu,1.0,15,7,"[1, 940, 5941, 287, 263, 1559, 10963, 773, 263, 11757, 29884, 398]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁car', 'pet', '▁using', '▁a', '▁vac', 'u', 'um']"
12,improbable,a hat,208,16.29018783569336,a carpet using,0.2861072902338377,727,4,"[1, 940, 5941, 287, 263, 1559, 10963, 773, 263]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁car', 'pet', '▁using', '▁a']"
12,improbable,a hat,0,16.412973403930664,a carpet using a,0.0,208,5,"[1, 940, 5941, 287, 263, 1559, 10963, 773, 263, 3056]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁car', 'pet', '▁using', '▁a', '▁hat']"
12,impossible,a crayon,208,16.42608642578125,a carpet using,0.2861072902338377,727,4,"[1, 940, 5941, 287, 263, 1559, 10963, 773, 263]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁car', 'pet', '▁using', '▁a']"
12,impossible,a crayon,0,16.497135162353516,a carpet using a,0.0,208,5,"[1, 940, 5941, 287, 263, 1559, 10963, 773, 263, 274]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁car', 'pet', '▁using', '▁a', '▁c']"
12,impossible,a crayon,0,47.905683517456055,carpet using a c,0.0,7,5,"[1, 940, 5941, 287, 263, 1559, 10963, 773, 263, 274, 764]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁car', 'pet', '▁using', '▁a', '▁c', 'ray']"
12,impossible,a crayon,2805,57.3735237121582,using a cray,0.9309658148025224,3013,4,"[1, 940, 5941, 287, 263, 1559, 10963, 773, 263, 274, 764, 265]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁car', 'pet', '▁using', '▁a', '▁c', 'ray', 'on']"
12,inconceivable,a week,208,26.266098022460938,a carpet using,0.2861072902338377,727,4,"[1, 940, 5941, 287, 263, 1559, 10963, 773, 263]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁car', 'pet', '▁using', '▁a']"
12,inconceivable,a week,0,22.368431091308594,a carpet using a,0.0,208,5,"[1, 940, 5941, 287, 263, 1559, 10963, 773, 263, 4723]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁car', 'pet', '▁using', '▁a', '▁week']"
12,inconceivable_syntactic,into,0,21.90399169921875,a carpet using,0.0,727,4,"[1, 940, 5941, 287, 263, 1559, 10963, 773, 964]","['<s>', '▁He', '▁clean', 'ed', '▁a', '▁car', 'pet', '▁using', '▁into']"
13,probable,a ladder,0,40.30346870422363,He climbed a tree using,0.0,1,6,"[1, 940, 10784, 2580, 263, 5447, 773, 263]","['<s>', '▁He', '▁clim', 'bed', '▁a', '▁tree', '▁using', '▁a']"
13,probable,a ladder,0,32.205820083618164,climbed a tree using a,0.0,5,6,"[1, 940, 10784, 2580, 263, 5447, 773, 263, 11979]","['<s>', '▁He', '▁clim', 'bed', '▁a', '▁tree', '▁using', '▁a', '▁lad']"
13,probable,a ladder,58,46.07653617858887,a tree using a lad,1.0,58,5,"[1, 940, 10784, 2580, 263, 5447, 773, 263, 11979, 672]","['<s>', '▁He', '▁clim', 'bed', '▁a', '▁tree', '▁using', '▁a', '▁lad', 'der']"
13,improbable,a rope,0,13.881921768188477,He climbed a tree using,0.0,1,6,"[1, 940, 10784, 2580, 263, 5447, 773, 263]","['<s>', '▁He', '▁clim', 'bed', '▁a', '▁tree', '▁using', '▁a']"
13,improbable,a rope,1,16.4186954498291,climbed a tree using a,0.2,5,6,"[1, 940, 10784, 2580, 263, 5447, 773, 263, 696]","['<s>', '▁He', '▁clim', 'bed', '▁a', '▁tree', '▁using', '▁a', '▁ro']"
13,improbable,a rope,1,45.66621780395508,climbed a tree using a ro,1.0,1,7,"[1, 940, 10784, 2580, 263, 5447, 773, 263, 696, 412]","['<s>', '▁He', '▁clim', 'bed', '▁a', '▁tree', '▁using', '▁a', '▁ro', 'pe']"
13,impossible,oil,0,14.07766342163086,He climbed a tree using,0.0,1,6,"[1, 940, 10784, 2580, 263, 5447, 773, 17182]","['<s>', '▁He', '▁clim', 'bed', '▁a', '▁tree', '▁using', '▁oil']"
13,inconceivable,a poem,0,13.902902603149414,He climbed a tree using,0.0,1,6,"[1, 940, 10784, 2580, 263, 5447, 773, 263]","['<s>', '▁He', '▁clim', 'bed', '▁a', '▁tree', '▁using', '▁a']"
13,inconceivable,a poem,0,16.2656307220459,climbed a tree using a,0.0,5,6,"[1, 940, 10784, 2580, 263, 5447, 773, 263, 26576]","['<s>', '▁He', '▁clim', 'bed', '▁a', '▁tree', '▁using', '▁a', '▁poem']"
13,inconceivable_syntactic,before,0,14.178752899169922,He climbed a tree using,0.0,1,6,"[1, 940, 10784, 2580, 263, 5447, 773, 1434]","['<s>', '▁He', '▁clim', 'bed', '▁a', '▁tree', '▁using', '▁before']"
14,probable,a zipper,172,58.75682830810547,a jacket using,0.22811671087533156,754,4,"[1, 940, 5764, 263, 28015, 300, 773, 263]","['<s>', '▁He', '▁closed', '▁a', '▁jack', 'et', '▁using', '▁a']"
14,probable,a zipper,0,27.484416961669922,a jacket using a,0.0,172,5,"[1, 940, 5764, 263, 28015, 300, 773, 263, 503]","['<s>', '▁He', '▁closed', '▁a', '▁jack', 'et', '▁using', '▁a', '▁z']"
14,probable,a zipper,8,50.512075424194336,jacket using a z,0.8,10,5,"[1, 940, 5764, 263, 28015, 300, 773, 263, 503, 29875]","['<s>', '▁He', '▁closed', '▁a', '▁jack', 'et', '▁using', '▁a', '▁z', 'i']"
14,probable,a zipper,8,59.537410736083984,jacket using a zi,1.0,8,6,"[1, 940, 5764, 263, 28015, 300, 773, 263, 503, 29875, 2496]","['<s>', '▁He', '▁closed', '▁a', '▁jack', 'et', '▁using', '▁a', '▁z', 'i', 'pper']"
14,improbable,glue,2,15.573978424072266,a jacket using,0.002652519893899204,754,4,"[1, 940, 5764, 263, 28015, 300, 773, 3144]","['<s>', '▁He', '▁closed', '▁a', '▁jack', 'et', '▁using', '▁gl']"
14,improbable,glue,2,52.12569236755371,a jacket using gl,1.0,2,5,"[1, 940, 5764, 263, 28015, 300, 773, 3144, 434]","['<s>', '▁He', '▁closed', '▁a', '▁jack', 'et', '▁using', '▁gl', 'ue']"
14,impossible,fog,0,16.56484603881836,a jacket using,0.0,754,4,"[1, 940, 5764, 263, 28015, 300, 773, 16847]","['<s>', '▁He', '▁closed', '▁a', '▁jack', 'et', '▁using', '▁fog']"
14,inconceivable,a word,172,14.130353927612305,a jacket using,0.22811671087533156,754,4,"[1, 940, 5764, 263, 28015, 300, 773, 263]","['<s>', '▁He', '▁closed', '▁a', '▁jack', 'et', '▁using', '▁a']"
14,inconceivable,a word,0,34.08455848693848,a jacket using a,0.0,172,5,"[1, 940, 5764, 263, 28015, 300, 773, 263, 1734]","['<s>', '▁He', '▁closed', '▁a', '▁jack', 'et', '▁using', '▁a', '▁word']"
14,inconceivable_syntactic,until,0,15.319585800170898,a jacket using,0.0,754,4,"[1, 940, 5764, 263, 28015, 300, 773, 2745]","['<s>', '▁He', '▁closed', '▁a', '▁jack', 'et', '▁using', '▁until']"
15,probable,blocks,0,45.06993293762207,He constructed a tower out of,0.0,6,6,"[1, 940, 13319, 263, 19372, 714, 310, 10930]","['<s>', '▁He', '▁constructed', '▁a', '▁tower', '▁out', '▁of', '▁blocks']"
15,improbable,bubbles,0,14.019250869750977,He constructed a tower out of,0.0,6,6,"[1, 940, 13319, 263, 19372, 714, 310, 289]","['<s>', '▁He', '▁constructed', '▁a', '▁tower', '▁out', '▁of', '▁b']"
15,improbable,bubbles,0,237.6391887664795,constructed a tower out of b,0.0,2,6,"[1, 940, 13319, 263, 19372, 714, 310, 289, 431]","['<s>', '▁He', '▁constructed', '▁a', '▁tower', '▁out', '▁of', '▁b', 'ub']"
15,improbable,bubbles,1,301.8331527709961,a tower out of bub,1.0,1,6,"[1, 940, 13319, 263, 19372, 714, 310, 289, 431, 7586]","['<s>', '▁He', '▁constructed', '▁a', '▁tower', '▁out', '▁of', '▁b', 'ub', 'bles']"
15,impossible,sparks,0,14.183998107910156,He constructed a tower out of,0.0,6,6,"[1, 940, 13319, 263, 19372, 714, 310, 16267]","['<s>', '▁He', '▁constructed', '▁a', '▁tower', '▁out', '▁of', '▁spark']"
15,impossible,sparks,398,345.611572265625,out of spark,0.10681696188942566,3726,3,"[1, 940, 13319, 263, 19372, 714, 310, 16267, 29879]","['<s>', '▁He', '▁constructed', '▁a', '▁tower', '▁out', '▁of', '▁spark', 's']"
15,inconceivable,seasons,0,14.352798461914062,He constructed a tower out of,0.0,6,6,"[1, 940, 13319, 263, 19372, 714, 310, 20084]","['<s>', '▁He', '▁constructed', '▁a', '▁tower', '▁out', '▁of', '▁seasons']"
15,inconceivable_syntactic,forgive,0,13.980627059936523,He constructed a tower out of,0.0,6,6,"[1, 940, 13319, 263, 19372, 714, 310, 18879]","['<s>', '▁He', '▁constructed', '▁a', '▁tower', '▁out', '▁of', '▁forg']"
15,inconceivable_syntactic,forgive,22,70.73259353637695,out of forg,0.009865470852017937,2230,3,"[1, 940, 13319, 263, 19372, 714, 310, 18879, 573]","['<s>', '▁He', '▁constructed', '▁a', '▁tower', '▁out', '▁of', '▁forg', 'ive']"
16,probable,pasta,0,38.09714317321777,cooked dinner out of,0.0,31,5,"[1, 940, 7984, 287, 17803, 714, 310, 4940]","['<s>', '▁He', '▁cook', 'ed', '▁dinner', '▁out', '▁of', '▁past']"
16,probable,pasta,12,49.2703914642334,dinner out of past,0.8,15,4,"[1, 940, 7984, 287, 17803, 714, 310, 4940, 29874]","['<s>', '▁He', '▁cook', 'ed', '▁dinner', '▁out', '▁of', '▁past', 'a']"
16,improbable,insects,0,14.702081680297852,cooked dinner out of,0.0,31,5,"[1, 940, 7984, 287, 17803, 714, 310, 17564]","['<s>', '▁He', '▁cook', 'ed', '▁dinner', '▁out', '▁of', '▁insect']"
16,improbable,insects,1206,59.59725379943848,out of insect,0.42390158172231984,2845,3,"[1, 940, 7984, 287, 17803, 714, 310, 17564, 29879]","['<s>', '▁He', '▁cook', 'ed', '▁dinner', '▁out', '▁of', '▁insect', 's']"
16,impossible,the moon,14,14.058113098144531,cooked dinner out of,0.45161290322580644,31,5,"[1, 940, 7984, 287, 17803, 714, 310, 278]","['<s>', '▁He', '▁cook', 'ed', '▁dinner', '▁out', '▁of', '▁the']"
16,impossible,the moon,0,46.22149467468262,cooked dinner out of the,0.0,14,6,"[1, 940, 7984, 287, 17803, 714, 310, 278, 18786]","['<s>', '▁He', '▁cook', 'ed', '▁dinner', '▁out', '▁of', '▁the', '▁moon']"
16,inconceivable,thoughts,0,18.58997344970703,cooked dinner out of,0.0,31,5,"[1, 940, 7984, 287, 17803, 714, 310, 13133]","['<s>', '▁He', '▁cook', 'ed', '▁dinner', '▁out', '▁of', '▁thoughts']"
16,inconceivable_syntactic,do,0,14.152765274047852,cooked dinner out of,0.0,31,5,"[1, 940, 7984, 287, 17803, 714, 310, 437]","['<s>', '▁He', '▁cook', 'ed', '▁dinner', '▁out', '▁of', '▁do']"
17,probable,a fan,0,71.84052467346191,cooled a room using,0.0,1,6,"[1, 940, 1302, 29877, 839, 263, 5716, 773, 263]","['<s>', '▁He', '▁co', 'o', 'led', '▁a', '▁room', '▁using', '▁a']"
17,probable,a fan,0,57.82032012939453,led a room using a,0.0,2,5,"[1, 940, 1302, 29877, 839, 263, 5716, 773, 263, 13524]","['<s>', '▁He', '▁co', 'o', 'led', '▁a', '▁room', '▁using', '▁a', '▁fan']"
17,improbable,shades,0,16.2200927734375,cooled a room using,0.0,1,6,"[1, 940, 1302, 29877, 839, 263, 5716, 773, 528]","['<s>', '▁He', '▁co', 'o', 'led', '▁a', '▁room', '▁using', '▁sh']"
17,improbable,shades,3,142.44985580444336,a room using sh,0.3,10,4,"[1, 940, 1302, 29877, 839, 263, 5716, 773, 528, 3076]","['<s>', '▁He', '▁co', 'o', 'led', '▁a', '▁room', '▁using', '▁sh', 'ades']"
17,impossible,a heater,0,16.34526252746582,cooled a room using,0.0,1,6,"[1, 940, 1302, 29877, 839, 263, 5716, 773, 263]","['<s>', '▁He', '▁co', 'o', 'led', '▁a', '▁room', '▁using', '▁a']"
17,impossible,a heater,0,16.384601593017578,led a room using a,0.0,2,5,"[1, 940, 1302, 29877, 839, 263, 5716, 773, 263, 540]","['<s>', '▁He', '▁co', 'o', 'led', '▁a', '▁room', '▁using', '▁a', '▁he']"
17,impossible,a heater,9,188.94314765930176,a room using a he,0.9,10,5,"[1, 940, 1302, 29877, 839, 263, 5716, 773, 263, 540, 1008]","['<s>', '▁He', '▁co', 'o', 'led', '▁a', '▁room', '▁using', '▁a', '▁he', 'ater']"
17,inconceivable,a taste,0,16.355037689208984,cooled a room using,0.0,1,6,"[1, 940, 1302, 29877, 839, 263, 5716, 773, 263]","['<s>', '▁He', '▁co', 'o', 'led', '▁a', '▁room', '▁using', '▁a']"
17,inconceivable,a taste,0,17.90308952331543,led a room using a,0.0,2,5,"[1, 940, 1302, 29877, 839, 263, 5716, 773, 263, 21779]","['<s>', '▁He', '▁co', 'o', 'led', '▁a', '▁room', '▁using', '▁a', '▁taste']"
17,inconceivable_syntactic,have,0,16.119956970214844,cooled a room using,0.0,1,6,"[1, 940, 1302, 29877, 839, 263, 5716, 773, 505]","['<s>', '▁He', '▁co', 'o', 'led', '▁a', '▁room', '▁using', '▁have']"
18,probable,curtains,1,180.8018684387207,a window using,0.00011432491139819366,8747,3,"[1, 940, 10664, 263, 3474, 773, 3151]","['<s>', '▁He', '▁covered', '▁a', '▁window', '▁using', '▁cur']"
18,probable,curtains,1,222.17679023742676,a window using cur,1.0,1,4,"[1, 940, 10664, 263, 3474, 773, 3151, 2408]","['<s>', '▁He', '▁covered', '▁a', '▁window', '▁using', '▁cur', 'tain']"
18,probable,curtains,1,110.98337173461914,a window using curtain,1.0,1,5,"[1, 940, 10664, 263, 3474, 773, 3151, 2408, 29879]","['<s>', '▁He', '▁covered', '▁a', '▁window', '▁using', '▁cur', 'tain', 's']"
18,improbable,sheets,5,14.256715774536133,a window using,0.0005716245569909683,8747,3,"[1, 940, 10664, 263, 3474, 773, 26718]","['<s>', '▁He', '▁covered', '▁a', '▁window', '▁using', '▁sheets']"
18,impossible,a hair,1857,48.302412033081055,a window using,0.21230136046644563,8747,3,"[1, 940, 10664, 263, 3474, 773, 263]","['<s>', '▁He', '▁covered', '▁a', '▁window', '▁using', '▁a']"
18,impossible,a hair,1,24.263381958007812,a window using a,0.0005385029617662897,1857,4,"[1, 940, 10664, 263, 3474, 773, 263, 11315]","['<s>', '▁He', '▁covered', '▁a', '▁window', '▁using', '▁a', '▁hair']"
18,inconceivable,a chant,1857,11.829614639282227,a window using,0.21230136046644563,8747,3,"[1, 940, 10664, 263, 3474, 773, 263]","['<s>', '▁He', '▁covered', '▁a', '▁window', '▁using', '▁a']"
18,inconceivable,a chant,0,15.218973159790039,a window using a,0.0,1857,4,"[1, 940, 10664, 263, 3474, 773, 263, 26639]","['<s>', '▁He', '▁covered', '▁a', '▁window', '▁using', '▁a', '▁chant']"
18,inconceivable_syntactic,make,2,13.855695724487305,a window using,0.00022864982279638732,8747,3,"[1, 940, 10664, 263, 3474, 773, 1207]","['<s>', '▁He', '▁covered', '▁a', '▁window', '▁using', '▁make']"
19,probable,clay,1,71.34580612182617,crafted a bowl out of,0.2,5,7,"[1, 940, 25554, 287, 263, 12580, 29880, 714, 310, 1067]","['<s>', '▁He', '▁craft', 'ed', '▁a', '▁bow', 'l', '▁out', '▁of', '▁cl']"
19,probable,clay,1,62.285661697387695,crafted a bowl out of cl,1.0,1,8,"[1, 940, 25554, 287, 263, 12580, 29880, 714, 310, 1067, 388]","['<s>', '▁He', '▁craft', 'ed', '▁a', '▁bow', 'l', '▁out', '▁of', '▁cl', 'ay']"
19,improbable,mud,0,16.46256446838379,crafted a bowl out of,0.0,5,7,"[1, 940, 25554, 287, 263, 12580, 29880, 714, 310, 17439]","['<s>', '▁He', '▁craft', 'ed', '▁a', '▁bow', 'l', '▁out', '▁of', '▁mud']"
19,impossible,smoke,0,16.208171844482422,crafted a bowl out of,0.0,5,7,"[1, 940, 25554, 287, 263, 12580, 29880, 714, 310, 25158]","['<s>', '▁He', '▁craft', 'ed', '▁a', '▁bow', 'l', '▁out', '▁of', '▁smoke']"
19,inconceivable,math,0,16.71004295349121,crafted a bowl out of,0.0,5,7,"[1, 940, 25554, 287, 263, 12580, 29880, 714, 310, 5844]","['<s>', '▁He', '▁craft', 'ed', '▁a', '▁bow', 'l', '▁out', '▁of', '▁math']"
19,inconceivable_syntactic,follow,0,17.09890365600586,crafted a bowl out of,0.0,5,7,"[1, 940, 25554, 287, 263, 12580, 29880, 714, 310, 1101]","['<s>', '▁He', '▁craft', 'ed', '▁a', '▁bow', 'l', '▁out', '▁of', '▁follow']"
20,probable,a shoe,20,90.17181396484375,a soda can using,0.09569377990430622,209,5,"[1, 940, 2181, 15392, 263, 269, 8887, 508, 773, 263]","['<s>', '▁He', '▁cr', 'ushed', '▁a', '▁s', 'oda', '▁can', '▁using', '▁a']"
20,probable,a shoe,0,40.23098945617676,a soda can using a,0.0,20,6,"[1, 940, 2181, 15392, 263, 269, 8887, 508, 773, 263, 528]","['<s>', '▁He', '▁cr', 'ushed', '▁a', '▁s', 'oda', '▁can', '▁using', '▁a', '▁sh']"
20,probable,a shoe,2,50.813913345336914,can using a sh,0.05263157894736842,38,4,"[1, 940, 2181, 15392, 263, 269, 8887, 508, 773, 263, 528, 7297]","['<s>', '▁He', '▁cr', 'ushed', '▁a', '▁s', 'oda', '▁can', '▁using', '▁a', '▁sh', 'oe']"
20,improbable,a chair,20,16.32547378540039,a soda can using,0.09569377990430622,209,5,"[1, 940, 2181, 15392, 263, 269, 8887, 508, 773, 263]","['<s>', '▁He', '▁cr', 'ushed', '▁a', '▁s', 'oda', '▁can', '▁using', '▁a']"
20,improbable,a chair,0,16.34383201599121,a soda can using a,0.0,20,6,"[1, 940, 2181, 15392, 263, 269, 8887, 508, 773, 263, 11774]","['<s>', '▁He', '▁cr', 'ushed', '▁a', '▁s', 'oda', '▁can', '▁using', '▁a', '▁chair']"
20,impossible,a tissue,20,16.38174057006836,a soda can using,0.09569377990430622,209,5,"[1, 940, 2181, 15392, 263, 269, 8887, 508, 773, 263]","['<s>', '▁He', '▁cr', 'ushed', '▁a', '▁s', 'oda', '▁can', '▁using', '▁a']"
20,impossible,a tissue,0,16.317129135131836,a soda can using a,0.0,20,6,"[1, 940, 2181, 15392, 263, 269, 8887, 508, 773, 263, 260]","['<s>', '▁He', '▁cr', 'ushed', '▁a', '▁s', 'oda', '▁can', '▁using', '▁a', '▁t']"
20,impossible,a tissue,7,49.90410804748535,can using a t,0.1891891891891892,37,4,"[1, 940, 2181, 15392, 263, 269, 8887, 508, 773, 263, 260, 15118]","['<s>', '▁He', '▁cr', 'ushed', '▁a', '▁s', 'oda', '▁can', '▁using', '▁a', '▁t', 'issue']"
20,inconceivable,a day,20,16.260147094726562,a soda can using,0.09569377990430622,209,5,"[1, 940, 2181, 15392, 263, 269, 8887, 508, 773, 263]","['<s>', '▁He', '▁cr', 'ushed', '▁a', '▁s', 'oda', '▁can', '▁using', '▁a']"
20,inconceivable,a day,0,16.111135482788086,a soda can using a,0.0,20,6,"[1, 940, 2181, 15392, 263, 269, 8887, 508, 773, 263, 2462]","['<s>', '▁He', '▁cr', 'ushed', '▁a', '▁s', 'oda', '▁can', '▁using', '▁a', '▁day']"
20,inconceivable_syntactic,choose,0,16.84737205505371,a soda can using,0.0,209,5,"[1, 940, 2181, 15392, 263, 269, 8887, 508, 773, 6755]","['<s>', '▁He', '▁cr', 'ushed', '▁a', '▁s', 'oda', '▁can', '▁using', '▁choose']"
21,probable,a lawnmower,76,55.161237716674805,cut grass using,0.3318777292576419,229,3,"[1, 940, 5700, 17455, 773, 263]","['<s>', '▁He', '▁cut', '▁grass', '▁using', '▁a']"
21,probable,a lawnmower,8,12.975454330444336,cut grass using a,0.10526315789473684,76,4,"[1, 940, 5700, 17455, 773, 263, 425]","['<s>', '▁He', '▁cut', '▁grass', '▁using', '▁a', '▁la']"
21,probable,a lawnmower,8,52.61588096618652,cut grass using a la,1.0,8,5,"[1, 940, 5700, 17455, 773, 263, 425, 1233]","['<s>', '▁He', '▁cut', '▁grass', '▁using', '▁a', '▁la', 'wn']"
21,probable,a lawnmower,4,53.304433822631836,cut grass using a lawn,0.5,8,6,"[1, 940, 5700, 17455, 773, 263, 425, 1233, 29885]","['<s>', '▁He', '▁cut', '▁grass', '▁using', '▁a', '▁la', 'wn', 'm']"
21,probable,a lawnmower,4,62.17169761657715,cut grass using a lawnm,1.0,4,7,"[1, 940, 5700, 17455, 773, 263, 425, 1233, 29885, 1680]","['<s>', '▁He', '▁cut', '▁grass', '▁using', '▁a', '▁la', 'wn', 'm', 'ower']"
21,improbable,a scythe,76,11.844873428344727,cut grass using,0.3318777292576419,229,3,"[1, 940, 5700, 17455, 773, 263]","['<s>', '▁He', '▁cut', '▁grass', '▁using', '▁a']"
21,improbable,a scythe,7,12.397527694702148,cut grass using a,0.09210526315789473,76,4,"[1, 940, 5700, 17455, 773, 263, 885]","['<s>', '▁He', '▁cut', '▁grass', '▁using', '▁a', '▁sc']"
21,improbable,a scythe,6,57.5714111328125,cut grass using a sc,0.8571428571428571,7,5,"[1, 940, 5700, 17455, 773, 263, 885, 29891]","['<s>', '▁He', '▁cut', '▁grass', '▁using', '▁a', '▁sc', 'y']"
21,improbable,a scythe,6,54.697275161743164,cut grass using a scy,1.0,6,6,"[1, 940, 5700, 17455, 773, 263, 885, 29891, 1552]","['<s>', '▁He', '▁cut', '▁grass', '▁using', '▁a', '▁sc', 'y', 'the']"
21,impossible,a popsicle,76,11.920452117919922,cut grass using,0.3318777292576419,229,3,"[1, 940, 5700, 17455, 773, 263]","['<s>', '▁He', '▁cut', '▁grass', '▁using', '▁a']"
21,impossible,a popsicle,0,11.963605880737305,cut grass using a,0.0,76,4,"[1, 940, 5700, 17455, 773, 263, 1835]","['<s>', '▁He', '▁cut', '▁grass', '▁using', '▁a', '▁pop']"
21,impossible,a popsicle,1,42.18459129333496,grass using a pop,1.0,1,4,"[1, 940, 5700, 17455, 773, 263, 1835, 29879]","['<s>', '▁He', '▁cut', '▁grass', '▁using', '▁a', '▁pop', 's']"
21,impossible,a popsicle,1,90.98172187805176,grass using a pops,1.0,1,5,"[1, 940, 5700, 17455, 773, 263, 1835, 29879, 2512]","['<s>', '▁He', '▁cut', '▁grass', '▁using', '▁a', '▁pop', 's', 'icle']"
21,inconceivable,an essay,4,22.406339645385742,cut grass using,0.017467248908296942,229,3,"[1, 940, 5700, 17455, 773, 385]","['<s>', '▁He', '▁cut', '▁grass', '▁using', '▁an']"
21,inconceivable,an essay,0,46.3407039642334,cut grass using an,0.0,4,4,"[1, 940, 5700, 17455, 773, 385, 3686]","['<s>', '▁He', '▁cut', '▁grass', '▁using', '▁an', '▁ess']"
21,inconceivable,an essay,19494,68.11785697937012,using an ess,0.9416026662802492,20703,3,"[1, 940, 5700, 17455, 773, 385, 3686, 388]","['<s>', '▁He', '▁cut', '▁grass', '▁using', '▁an', '▁ess', 'ay']"
21,inconceivable_syntactic,then,0,11.9781494140625,cut grass using,0.0,229,3,"[1, 940, 5700, 17455, 773, 769]","['<s>', '▁He', '▁cut', '▁grass', '▁using', '▁then']"
22,probable,scissors,1,55.411338806152344,cut cardboard using,0.05263157894736842,19,4,"[1, 940, 5700, 5881, 3377, 773, 885]","['<s>', '▁He', '▁cut', '▁card', 'board', '▁using', '▁sc']"
22,probable,scissors,1,43.195247650146484,cut cardboard using sc,1.0,1,5,"[1, 940, 5700, 5881, 3377, 773, 885, 790]","['<s>', '▁He', '▁cut', '▁card', 'board', '▁using', '▁sc', 'iss']"
