item_id,eval_prefix,condition,continuation,continuation_sum_logprob,continuation_mean_logprob,model
47,He plucked a hair using,inconceivable,sympathy.,-17.636356353759766,-8.818178176879883,meta-llama/Meta-Llama-3-8B
47,He plucked a hair using,inconceivable_syntactic,since.,-18.32375144958496,-9.16187572479248,meta-llama/Meta-Llama-3-8B
48,He polished jewelry using,probable,a cloth.,-7.381381988525391,-2.460460662841797,meta-llama/Meta-Llama-3-8B
48,He polished jewelry using,improbable,a shirt.,-13.106683731079102,-4.368894577026367,meta-llama/Meta-Llama-3-8B
48,He polished jewelry using,impossible,a chainsaw.,-13.735068321228027,-3.433767080307007,meta-llama/Meta-Llama-3-8B
48,He polished jewelry using,inconceivable,music.,-12.544925689697266,-6.272462844848633,meta-llama/Meta-Llama-3-8B
48,He polished jewelry using,inconceivable_syntactic,know.,-18.259559631347656,-9.129779815673828,meta-llama/Meta-Llama-3-8B
49,He popped a balloon using,probable,a thumbtack.,-9.672544479370117,-1.9345088958740235,meta-llama/Meta-Llama-3-8B
49,He popped a balloon using,improbable,a spear.,-9.40360164642334,-3.1345338821411133,meta-llama/Meta-Llama-3-8B
49,He popped a balloon using,impossible,cotton balls.,-14.825321197509766,-4.941773732503255,meta-llama/Meta-Llama-3-8B
49,He popped a balloon using,inconceivable,a story.,-15.213685035705566,-5.0712283452351885,meta-llama/Meta-Llama-3-8B
49,He popped a balloon using,inconceivable_syntactic,because.,-18.76881694793701,-9.384408473968506,meta-llama/Meta-Llama-3-8B
50,He removed a stain using,probable,bleach.,-7.089838027954102,-3.544919013977051,meta-llama/Meta-Llama-3-8B
50,He removed a stain using,improbable,vinegar.,-6.911067962646484,-3.455533981323242,meta-llama/Meta-Llama-3-8B
50,He removed a stain using,impossible,dirt.,-12.872315406799316,-6.436157703399658,meta-llama/Meta-Llama-3-8B
50,He removed a stain using,inconceivable,truth.,-14.023624420166016,-7.011812210083008,meta-llama/Meta-Llama-3-8B
50,He removed a stain using,inconceivable_syntactic,would.,-16.877706050872803,-8.438853025436401,meta-llama/Meta-Llama-3-8B
51,He rinsed fruit using,probable,a sink.,-9.885958671569824,-3.2953195571899414,meta-llama/Meta-Llama-3-8B
51,He rinsed fruit using,improbable,a hose.,-8.148101806640625,-2.716033935546875,meta-llama/Meta-Llama-3-8B
51,He rinsed fruit using,impossible,a clock.,-15.333995819091797,-5.111331939697266,meta-llama/Meta-Llama-3-8B
51,He rinsed fruit using,inconceivable,a giggle.,-17.296061515808105,-4.324015378952026,meta-llama/Meta-Llama-3-8B
51,He rinsed fruit using,inconceivable_syntactic,create.,-16.968124866485596,-8.484062433242798,meta-llama/Meta-Llama-3-8B
52,He sewed a shirt using,probable,a needle.,-9.148235321044922,-3.0494117736816406,meta-llama/Meta-Llama-3-8B
52,He sewed a shirt using,improbable,a toothpick.,-14.280116081237793,-3.5700290203094482,meta-llama/Meta-Llama-3-8B
52,He sewed a shirt using,impossible,a potato.,-12.138184547424316,-4.0460615158081055,meta-llama/Meta-Llama-3-8B
52,He sewed a shirt using,inconceivable,thunder.,-15.777247428894043,-7.8886237144470215,meta-llama/Meta-Llama-3-8B
52,He sewed a shirt using,inconceivable_syntactic,upon.,-19.737212657928467,-9.868606328964233,meta-llama/Meta-Llama-3-8B
53,He shattered a window using,probable,a stone.,-7.197509765625,-2.399169921875,meta-llama/Meta-Llama-3-8B
53,He shattered a window using,improbable,a frisbee.,-11.974394798278809,-2.394878959655762,meta-llama/Meta-Llama-3-8B
53,He shattered a window using,impossible,confetti.,-14.482881546020508,-4.827627182006836,meta-llama/Meta-Llama-3-8B
53,He shattered a window using,inconceivable,a concept.,-18.957401275634766,-6.319133758544922,meta-llama/Meta-Llama-3-8B
53,He shattered a window using,inconceivable_syntactic,must.,-18.19232749938965,-9.096163749694824,meta-llama/Meta-Llama-3-8B
54,He shaved his beard using,probable,a razor.,-4.888907432556152,-1.6296358108520508,meta-llama/Meta-Llama-3-8B
54,He shaved his beard using,improbable,a knife.,-7.045195579528809,-2.348398526509603,meta-llama/Meta-Llama-3-8B
54,He shaved his beard using,impossible,a teabag.,-16.62595558166504,-3.325191116333008,meta-llama/Meta-Llama-3-8B
54,He shaved his beard using,inconceivable,a belief.,-19.33773136138916,-6.445910453796387,meta-llama/Meta-Llama-3-8B
54,He shaved his beard using,inconceivable_syntactic,now.,-14.127549171447754,-7.063774585723877,meta-llama/Meta-Llama-3-8B
55,He smashed a pumpkin using,probable,a hammer.,-5.533082962036133,-1.8443609873453777,meta-llama/Meta-Llama-3-8B
55,He smashed a pumpkin using,improbable,a boulder.,-11.802638053894043,-2.9506595134735107,meta-llama/Meta-Llama-3-8B
55,He smashed a pumpkin using,impossible,a leaf.,-12.212191581726074,-4.070730527242024,meta-llama/Meta-Llama-3-8B
55,He smashed a pumpkin using,inconceivable,a number.,-15.786243438720703,-5.262081146240234,meta-llama/Meta-Llama-3-8B
55,He smashed a pumpkin using,inconceivable_syntactic,remember.,-21.401777267456055,-10.700888633728027,meta-llama/Meta-Llama-3-8B
56,He split a log using,probable,an axe.,-4.2429704666137695,-1.4143234888712566,meta-llama/Meta-Llama-3-8B
56,He split a log using,improbable,a saw.,-5.870306015014648,-1.9567686716715496,meta-llama/Meta-Llama-3-8B
56,He split a log using,impossible,a feather.,-12.022643089294434,-4.007547696431478,meta-llama/Meta-Llama-3-8B
56,He split a log using,inconceivable,a gasp.,-20.756742477416992,-5.189185619354248,meta-llama/Meta-Llama-3-8B
56,He split a log using,inconceivable_syntactic,forward.,-18.315187454223633,-9.157593727111816,meta-llama/Meta-Llama-3-8B
57,He squeezed juice from,probable,an orange.,-5.416015625,-1.8053385416666667,meta-llama/Meta-Llama-3-8B
57,He squeezed juice from,improbable,meat.,-10.709795951843262,-5.354897975921631,meta-llama/Meta-Llama-3-8B
57,He squeezed juice from,impossible,an envelope.,-13.588887214660645,-4.529629071553548,meta-llama/Meta-Llama-3-8B
57,He squeezed juice from,inconceivable,a mumble.,-19.61221408843994,-4.903053522109985,meta-llama/Meta-Llama-3-8B
57,He squeezed juice from,inconceivable_syntactic,did.,-18.452110290527344,-9.226055145263672,meta-llama/Meta-Llama-3-8B
58,He squished a blueberry using,probable,his finger.,-5.529158592224121,-1.843052864074707,meta-llama/Meta-Llama-3-8B
58,He squished a blueberry using,improbable,his nose.,-7.153493881225586,-2.384497960408529,meta-llama/Meta-Llama-3-8B
58,He squished a blueberry using,impossible,his breath.,-10.669733047485352,-3.556577682495117,meta-llama/Meta-Llama-3-8B
58,He squished a blueberry using,inconceivable,a sight.,-16.81168270111084,-5.603894233703613,meta-llama/Meta-Llama-3-8B
58,He squished a blueberry using,inconceivable_syntactic,hence.,-21.17084264755249,-10.585421323776245,meta-llama/Meta-Llama-3-8B
59,He started a fire using,probable,kindling.,-9.641366958618164,-3.2137889862060547,meta-llama/Meta-Llama-3-8B
59,He started a fire using,improbable,furniture.,-13.100101470947266,-6.550050735473633,meta-llama/Meta-Llama-3-8B
59,He started a fire using,impossible,milk.,-11.046213150024414,-5.523106575012207,meta-llama/Meta-Llama-3-8B
59,He started a fire using,inconceivable,humor.,-13.359336853027344,-6.679668426513672,meta-llama/Meta-Llama-3-8B
59,He started a fire using,inconceivable_syntactic,again.,-15.642521858215332,-7.821260929107666,meta-llama/Meta-Llama-3-8B
60,He stored dishes inside,probable,a cabinet.,-7.064957618713379,-2.3549858729044595,meta-llama/Meta-Llama-3-8B
60,He stored dishes inside,improbable,an attic.,-12.61322021484375,-4.20440673828125,meta-llama/Meta-Llama-3-8B
60,He stored dishes inside,impossible,a thimble.,-14.507251739501953,-2.901450347900391,meta-llama/Meta-Llama-3-8B
60,He stored dishes inside,inconceivable,an equation.,-17.387514114379883,-5.795838038126628,meta-llama/Meta-Llama-3-8B
60,He stored dishes inside,inconceivable_syntactic,quite.,-17.71727752685547,-8.858638763427734,meta-llama/Meta-Llama-3-8B
61,He took a vacation to,probable,the beach.,-6.737874984741211,-2.2459583282470703,meta-llama/Meta-Llama-3-8B
61,He took a vacation to,improbable,the desert.,-9.156233787536621,-3.0520779291788735,meta-llama/Meta-Llama-3-8B
61,He took a vacation to,impossible,the sun.,-10.422534942626953,-3.4741783142089844,meta-llama/Meta-Llama-3-8B
61,He took a vacation to,inconceivable,a verb.,-18.96840476989746,-6.32280158996582,meta-llama/Meta-Llama-3-8B
61,He took a vacation to,inconceivable_syntactic,while.,-17.58167552947998,-8.79083776473999,meta-llama/Meta-Llama-3-8B
62,He tightened a bolt using,probable,a wrench.,-3.877394676208496,-1.2924648920694988,meta-llama/Meta-Llama-3-8B
62,He tightened a bolt using,improbable,chopsticks.,-12.61860466003418,-4.206201553344727,meta-llama/Meta-Llama-3-8B
62,He tightened a bolt using,impossible,a house.,-16.30458927154541,-5.434863090515137,meta-llama/Meta-Llama-3-8B
62,He tightened a bolt using,inconceivable,a dream.,-15.03756046295166,-5.01252015431722,meta-llama/Meta-Llama-3-8B
62,He tightened a bolt using,inconceivable_syntactic,put.,-20.772762298583984,-10.386381149291992,meta-llama/Meta-Llama-3-8B
63,He turned an apple into,probable,a pie.,-7.190731048583984,-2.3969103495279946,meta-llama/Meta-Llama-3-8B
63,He turned an apple into,improbable,a salad.,-9.510642051696777,-3.1702140172322593,meta-llama/Meta-Llama-3-8B
63,He turned an apple into,impossible,a cherry.,-8.329084396362305,-2.7763614654541016,meta-llama/Meta-Llama-3-8B
63,He turned an apple into,inconceivable,honesty.,-17.52255153656006,-8.76127576828003,meta-llama/Meta-Llama-3-8B
63,He turned an apple into,inconceivable_syntactic,below.,-18.245506286621094,-9.122753143310547,meta-llama/Meta-Llama-3-8B
64,He unlocked a door using,probable,a key.,-4.542463302612305,-1.5141544342041016,meta-llama/Meta-Llama-3-8B
64,He unlocked a door using,improbable,a screwdriver.,-7.270648002624512,-1.817662000656128,meta-llama/Meta-Llama-3-8B
64,He unlocked a door using,impossible,a marshmallow.,-14.746026039123535,-3.686506509780884,meta-llama/Meta-Llama-3-8B
64,He unlocked a door using,inconceivable,a lie.,-12.739408493041992,-4.246469497680664,meta-llama/Meta-Llama-3-8B
64,He unlocked a door using,inconceivable_syntactic,off.,-17.478017807006836,-8.739008903503418,meta-llama/Meta-Llama-3-8B
65,He washed his hair using,probable,shampoo.,-5.973527908325195,-2.9867639541625977,meta-llama/Meta-Llama-3-8B
65,He washed his hair using,improbable,detergent.,-9.013893127441406,-4.506946563720703,meta-llama/Meta-Llama-3-8B
65,He washed his hair using,impossible,a rainbow.,-14.700460433959961,-4.900153477986653,meta-llama/Meta-Llama-3-8B
65,He washed his hair using,inconceivable,applause.,-17.77913475036621,-8.889567375183105,meta-llama/Meta-Llama-3-8B
65,He washed his hair using,inconceivable_syntactic,if.,-16.6071834564209,-8.30359172821045,meta-llama/Meta-Llama-3-8B
66,He wore shoes made of,probable,leather.,-5.834737777709961,-2.9173688888549805,meta-llama/Meta-Llama-3-8B
66,He wore shoes made of,improbable,wood.,-5.745379447937012,-2.872689723968506,meta-llama/Meta-Llama-3-8B
66,He wore shoes made of,impossible,stars.,-9.210555076599121,-4.6052775382995605,meta-llama/Meta-Llama-3-8B
66,He wore shoes made of,inconceivable,traffic.,-17.69187641143799,-8.845938205718994,meta-llama/Meta-Llama-3-8B
66,He wore shoes made of,inconceivable_syntactic,there.,-15.01418685913086,-7.50709342956543,meta-llama/Meta-Llama-3-8B
67,He wrapped a present using,probable,paper.,-8.135270118713379,-4.0676350593566895,meta-llama/Meta-Llama-3-8B
67,He wrapped a present using,improbable,a dress.,-13.404496192932129,-4.468165397644043,meta-llama/Meta-Llama-3-8B
67,He wrapped a present using,impossible,ketchup.,-15.632171630859375,-5.210723876953125,meta-llama/Meta-Llama-3-8B
67,He wrapped a present using,inconceivable,gossip.,-17.16213893890381,-8.581069469451904,meta-llama/Meta-Llama-3-8B
67,He wrapped a present using,inconceivable_syntactic,any.,-15.596012115478516,-7.798006057739258,meta-llama/Meta-Llama-3-8B
68,He wrote a letter using,probable,a pen.,-7.157268524169922,-2.385756174723307,meta-llama/Meta-Llama-3-8B
68,He wrote a letter using,improbable,a stylus.,-10.610322952270508,-2.652580738067627,meta-llama/Meta-Llama-3-8B
68,He wrote a letter using,impossible,a snowflake.,-14.530147552490234,-3.6325368881225586,meta-llama/Meta-Llama-3-8B
68,He wrote a letter using,inconceivable,a marathon.,-18.793410301208496,-6.264470100402832,meta-llama/Meta-Llama-3-8B
68,He wrote a letter using,inconceivable_syntactic,among.,-18.48290777206421,-9.241453886032104,meta-llama/Meta-Llama-3-8B
69,He wrote an equation on,probable,a chalkboard.,-7.132673263549805,-1.7831683158874512,meta-llama/Meta-Llama-3-8B
69,He wrote an equation on,improbable,a billboard.,-12.034409523010254,-4.011469841003418,meta-llama/Meta-Llama-3-8B
69,He wrote an equation on,impossible,an atom.,-13.141397476196289,-4.380465825398763,meta-llama/Meta-Llama-3-8B
69,He wrote an equation on,inconceivable,a scream.,-17.48598003387451,-5.828660011291504,meta-llama/Meta-Llama-3-8B
69,He wrote an equation on,inconceivable_syntactic,across.,-18.975181579589844,-9.487590789794922,meta-llama/Meta-Llama-3-8B
