item_id,condition,continuation,cont_cnt,latency,longest_suffix,prob,prompt_cnt,suffix_len,token_ids,tokens
14,inconceivable,a word,19117,1.0612010955810547, using,0.1351597850678733,141440,1,"[1544, 4838, 257, 15224, 1262, 257]","['He', 'Ġclosed', 'Ġa', 'Ġjacket', 'Ġusing', 'Ġa']"
14,inconceivable,a word,11,1.5308856964111328, using a,0.0005754040905999895,19117,2,"[1544, 4838, 257, 15224, 1262, 257, 1573]","['He', 'Ġclosed', 'Ġa', 'Ġjacket', 'Ġusing', 'Ġa', 'Ġword']"
14,inconceivable_syntactic,until,3,1.051187515258789, using,2.1210407239819004e-05,141440,1,"[1544, 4838, 257, 15224, 1262, 1566]","['He', 'Ġclosed', 'Ġa', 'Ġjacket', 'Ġusing', 'Ġuntil']"
15,probable,blocks,0,1.4767646789550781, tower out of,0.0,1,3,"[1544, 12006, 257, 10580, 503, 286, 7021]","['He', 'Ġconstructed', 'Ġa', 'Ġtower', 'Ġout', 'Ġof', 'Ġblocks']"
15,improbable,bubbles,0,1.493215560913086, tower out of,0.0,1,3,"[1544, 12006, 257, 10580, 503, 286, 25037]","['He', 'Ġconstructed', 'Ġa', 'Ġtower', 'Ġout', 'Ġof', 'Ġbubbles']"
15,impossible,sparks,0,1.4133453369140625, tower out of,0.0,1,3,"[1544, 12006, 257, 10580, 503, 286, 38306]","['He', 'Ġconstructed', 'Ġa', 'Ġtower', 'Ġout', 'Ġof', 'Ġsparks']"
15,inconceivable,seasons,0,1.379251480102539, tower out of,0.0,1,3,"[1544, 12006, 257, 10580, 503, 286, 7028]","['He', 'Ġconstructed', 'Ġa', 'Ġtower', 'Ġout', 'Ġof', 'Ġseasons']"
15,inconceivable_syntactic,forgive,0,1.378774642944336, tower out of,0.0,1,3,"[1544, 12006, 257, 10580, 503, 286, 20927]","['He', 'Ġconstructed', 'Ġa', 'Ġtower', 'Ġout', 'Ġof', 'Ġforgive']"
16,probable,pasta,0,1.4421939849853516, dinner out of,0.0,1,3,"[1544, 15847, 8073, 503, 286, 26296]","['He', 'Ġcooked', 'Ġdinner', 'Ġout', 'Ġof', 'Ġpasta']"
16,improbable,insects,0,1.407623291015625, dinner out of,0.0,1,3,"[1544, 15847, 8073, 503, 286, 19435]","['He', 'Ġcooked', 'Ġdinner', 'Ġout', 'Ġof', 'Ġinsects']"
16,impossible,the moon,0,1.3849735260009766, dinner out of,0.0,1,3,"[1544, 15847, 8073, 503, 286, 262]","['He', 'Ġcooked', 'Ġdinner', 'Ġout', 'Ġof', 'Ġthe']"
16,impossible,the moon,5,1.5544891357421875, out of the,0.0002634768403857301,18977,3,"[1544, 15847, 8073, 503, 286, 262, 8824]","['He', 'Ġcooked', 'Ġdinner', 'Ġout', 'Ġof', 'Ġthe', 'Ġmoon']"
16,inconceivable,thoughts,0,1.3670921325683594, dinner out of,0.0,1,3,"[1544, 15847, 8073, 503, 286, 6066]","['He', 'Ġcooked', 'Ġdinner', 'Ġout', 'Ġof', 'Ġthoughts']"
16,inconceivable_syntactic,do,0,1.3566017150878906, dinner out of,0.0,1,3,"[1544, 15847, 8073, 503, 286, 466]","['He', 'Ġcooked', 'Ġdinner', 'Ġout', 'Ġof', 'Ġdo']"
17,probable,a fan,1,1.4591217041015625, a room using,0.5,2,3,"[1544, 32162, 257, 2119, 1262, 257]","['He', 'Ġcooled', 'Ġa', 'Ġroom', 'Ġusing', 'Ġa']"
17,probable,a fan,0,1.4472007751464844, a room using a,0.0,1,4,"[1544, 32162, 257, 2119, 1262, 257, 4336]","['He', 'Ġcooled', 'Ġa', 'Ġroom', 'Ġusing', 'Ġa', 'Ġfan']"
17,improbable,shades,0,1.3968944549560547, a room using,0.0,2,3,"[1544, 32162, 257, 2119, 1262, 23787]","['He', 'Ġcooled', 'Ġa', 'Ġroom', 'Ġusing', 'Ġshades']"
17,impossible,a heater,1,1.3852119445800781, a room using,0.5,2,3,"[1544, 32162, 257, 2119, 1262, 257]","['He', 'Ġcooled', 'Ġa', 'Ġroom', 'Ġusing', 'Ġa']"
17,impossible,a heater,0,1.3926029205322266, a room using a,0.0,1,4,"[1544, 32162, 257, 2119, 1262, 257, 39844]","['He', 'Ġcooled', 'Ġa', 'Ġroom', 'Ġusing', 'Ġa', 'Ġheater']"
17,inconceivable,a taste,1,1.3985633850097656, a room using,0.5,2,3,"[1544, 32162, 257, 2119, 1262, 257]","['He', 'Ġcooled', 'Ġa', 'Ġroom', 'Ġusing', 'Ġa']"
17,inconceivable,a taste,0,1.3744831085205078, a room using a,0.0,1,4,"[1544, 32162, 257, 2119, 1262, 257, 6938]","['He', 'Ġcooled', 'Ġa', 'Ġroom', 'Ġusing', 'Ġa', 'Ġtaste']"
17,inconceivable_syntactic,have,0,1.3852119445800781, a room using,0.0,2,3,"[1544, 32162, 257, 2119, 1262, 423]","['He', 'Ġcooled', 'Ġa', 'Ġroom', 'Ġusing', 'Ġhave']"
18,probable,curtains,0,1.4538764953613281, a window using,0.0,2,3,"[1544, 5017, 257, 4324, 1262, 41160]","['He', 'Ġcovered', 'Ġa', 'Ġwindow', 'Ġusing', 'Ġcurtains']"
18,improbable,sheets,0,1.4107227325439453, a window using,0.0,2,3,"[1544, 5017, 257, 4324, 1262, 15747]","['He', 'Ġcovered', 'Ġa', 'Ġwindow', 'Ġusing', 'Ġsheets']"
18,impossible,a hair,0,1.401662826538086, a window using,0.0,2,3,"[1544, 5017, 257, 4324, 1262, 257]","['He', 'Ġcovered', 'Ġa', 'Ġwindow', 'Ġusing', 'Ġa']"
18,impossible,a hair,0,1.4300346374511719, window using a,0.0,3,3,"[1544, 5017, 257, 4324, 1262, 257, 4190]","['He', 'Ġcovered', 'Ġa', 'Ġwindow', 'Ġusing', 'Ġa', 'Ġhair']"
18,inconceivable,a chant,0,1.3871192932128906, a window using,0.0,2,3,"[1544, 5017, 257, 4324, 1262, 257]","['He', 'Ġcovered', 'Ġa', 'Ġwindow', 'Ġusing', 'Ġa']"
18,inconceivable,a chant,0,1.4183521270751953, window using a,0.0,3,3,"[1544, 5017, 257, 4324, 1262, 257, 33541]","['He', 'Ġcovered', 'Ġa', 'Ġwindow', 'Ġusing', 'Ġa', 'Ġchant']"
18,inconceivable_syntactic,make,0,1.3692378997802734, a window using,0.0,2,3,"[1544, 5017, 257, 4324, 1262, 787]","['He', 'Ġcovered', 'Ġa', 'Ġwindow', 'Ġusing', 'Ġmake']"
19,probable,clay,0,1.4576911926269531, bowl out of,0.0,3,3,"[1544, 18025, 257, 9396, 503, 286, 21558]","['He', 'Ġcrafted', 'Ġa', 'Ġbowl', 'Ġout', 'Ġof', 'Ġclay']"
19,improbable,mud,0,1.4095306396484375, bowl out of,0.0,3,3,"[1544, 18025, 257, 9396, 503, 286, 17492]","['He', 'Ġcrafted', 'Ġa', 'Ġbowl', 'Ġout', 'Ġof', 'Ġmud']"
19,impossible,smoke,0,1.4104843139648438, bowl out of,0.0,3,3,"[1544, 18025, 257, 9396, 503, 286, 7523]","['He', 'Ġcrafted', 'Ġa', 'Ġbowl', 'Ġout', 'Ġof', 'Ġsmoke']"
19,inconceivable,math,0,1.3790130615234375, bowl out of,0.0,3,3,"[1544, 18025, 257, 9396, 503, 286, 10688]","['He', 'Ġcrafted', 'Ġa', 'Ġbowl', 'Ġout', 'Ġof', 'Ġmath']"
19,inconceivable_syntactic,follow,0,1.3964176177978516, bowl out of,0.0,3,3,"[1544, 18025, 257, 9396, 503, 286, 1061]","['He', 'Ġcrafted', 'Ġa', 'Ġbowl', 'Ġout', 'Ġof', 'Ġfollow']"
20,probable,a shoe,2,1.5075206756591797, can using,0.15384615384615385,13,2,"[1544, 18577, 257, 20584, 460, 1262, 257]","['He', 'Ġcrushed', 'Ġa', 'Ġsoda', 'Ġcan', 'Ġusing', 'Ġa']"
20,probable,a shoe,0,1.4238357543945312, can using a,0.0,2,3,"[1544, 18577, 257, 20584, 460, 1262, 257, 17292]","['He', 'Ġcrushed', 'Ġa', 'Ġsoda', 'Ġcan', 'Ġusing', 'Ġa', 'Ġshoe']"
20,improbable,a chair,2,1.402139663696289, can using,0.15384615384615385,13,2,"[1544, 18577, 257, 20584, 460, 1262, 257]","['He', 'Ġcrushed', 'Ġa', 'Ġsoda', 'Ġcan', 'Ġusing', 'Ġa']"
20,improbable,a chair,0,1.371145248413086, can using a,0.0,2,3,"[1544, 18577, 257, 20584, 460, 1262, 257, 5118]","['He', 'Ġcrushed', 'Ġa', 'Ġsoda', 'Ġcan', 'Ġusing', 'Ġa', 'Ġchair']"
20,impossible,a tissue,2,1.4302730560302734, can using,0.15384615384615385,13,2,"[1544, 18577, 257, 20584, 460, 1262, 257]","['He', 'Ġcrushed', 'Ġa', 'Ġsoda', 'Ġcan', 'Ġusing', 'Ġa']"
20,impossible,a tissue,0,1.4071464538574219, can using a,0.0,2,3,"[1544, 18577, 257, 20584, 460, 1262, 257, 10712]","['He', 'Ġcrushed', 'Ġa', 'Ġsoda', 'Ġcan', 'Ġusing', 'Ġa', 'Ġtissue']"
20,inconceivable,a day,2,1.4050006866455078, can using,0.15384615384615385,13,2,"[1544, 18577, 257, 20584, 460, 1262, 257]","['He', 'Ġcrushed', 'Ġa', 'Ġsoda', 'Ġcan', 'Ġusing', 'Ġa']"
20,inconceivable,a day,0,1.3689994812011719, can using a,0.0,2,3,"[1544, 18577, 257, 20584, 460, 1262, 257, 1110]","['He', 'Ġcrushed', 'Ġa', 'Ġsoda', 'Ġcan', 'Ġusing', 'Ġa', 'Ġday']"
20,inconceivable_syntactic,choose,0,1.3790130615234375, can using,0.0,13,2,"[1544, 18577, 257, 20584, 460, 1262, 3853]","['He', 'Ġcrushed', 'Ġa', 'Ġsoda', 'Ġcan', 'Ġusing', 'Ġchoose']"
21,probable,a lawnmower,19117,1.0466575622558594, using,0.1351597850678733,141440,1,"[1544, 2005, 8701, 1262, 257]","['He', 'Ġcut', 'Ġgrass', 'Ġusing', 'Ġa']"
21,probable,a lawnmower,0,1.5375614166259766, using a,0.0,19117,2,"[1544, 2005, 8701, 1262, 257, 21133]","['He', 'Ġcut', 'Ġgrass', 'Ġusing', 'Ġa', 'Ġlawn']"
21,probable,a lawnmower,13,1.4851093292236328, a lawn,0.14130434782608695,92,2,"[1544, 2005, 8701, 1262, 257, 21133, 76]","['He', 'Ġcut', 'Ġgrass', 'Ġusing', 'Ġa', 'Ġlawn', 'm']"
21,probable,a lawnmower,13,1.455545425415039, a lawnm,1.0,13,3,"[1544, 2005, 8701, 1262, 257, 21133, 76, 789]","['He', 'Ġcut', 'Ġgrass', 'Ġusing', 'Ġa', 'Ġlawn', 'm', 'ower']"
21,improbable,a scythe,19117,1.0514259338378906, using,0.1351597850678733,141440,1,"[1544, 2005, 8701, 1262, 257]","['He', 'Ġcut', 'Ġgrass', 'Ġusing', 'Ġa']"
21,improbable,a scythe,11,1.550912857055664, using a,0.0005754040905999895,19117,2,"[1544, 2005, 8701, 1262, 257, 629]","['He', 'Ġcut', 'Ġgrass', 'Ġusing', 'Ġa', 'Ġsc']"
21,improbable,a scythe,0,1.4476776123046875, using a sc,0.0,11,3,"[1544, 2005, 8701, 1262, 257, 629, 88]","['He', 'Ġcut', 'Ġgrass', 'Ġusing', 'Ġa', 'Ġsc', 'y']"
21,improbable,a scythe,17,1.4655590057373047, a scy,0.85,20,3,"[1544, 2005, 8701, 1262, 257, 629, 88, 1169]","['He', 'Ġcut', 'Ġgrass', 'Ġusing', 'Ġa', 'Ġsc', 'y', 'the']"
21,impossible,a popsicle,19117,1.0192394256591797, using,0.1351597850678733,141440,1,"[1544, 2005, 8701, 1262, 257]","['He', 'Ġcut', 'Ġgrass', 'Ġusing', 'Ġa']"
21,impossible,a popsicle,0,1.5072822570800781, using a,0.0,19117,2,"[1544, 2005, 8701, 1262, 257, 26384]","['He', 'Ġcut', 'Ġgrass', 'Ġusing', 'Ġa', 'Ġpops']"
21,impossible,a popsicle,15,1.4448165893554688, a pops,0.8823529411764706,17,2,"[1544, 2005, 8701, 1262, 257, 26384, 1548]","['He', 'Ġcut', 'Ġgrass', 'Ġusing', 'Ġa', 'Ġpops', 'icle']"
21,inconceivable,an essay,3976,1.0521411895751953, using,0.028110859728506788,141440,1,"[1544, 2005, 8701, 1262, 281]","['He', 'Ġcut', 'Ġgrass', 'Ġusing', 'Ġan']"
21,inconceivable,an essay,0,1.4803409576416016, using an,0.0,3976,2,"[1544, 2005, 8701, 1262, 281, 14268]","['He', 'Ġcut', 'Ġgrass', 'Ġusing', 'Ġan', 'Ġessay']"
21,inconceivable_syntactic,then,6,1.0213851928710938, using,4.242081447963801e-05,141440,1,"[1544, 2005, 8701, 1262, 788]","['He', 'Ġcut', 'Ġgrass', 'Ġusing', 'Ġthen']"
22,probable,scissors,2,1.0073184967041016, using,1.414027149321267e-05,141440,1,"[1544, 2005, 26819, 1262, 41786]","['He', 'Ġcut', 'Ġcardboard', 'Ġusing', 'Ġscissors']"
22,improbable,a scalpel,19117,1.0335445404052734, using,0.1351597850678733,141440,1,"[1544, 2005, 26819, 1262, 257]","['He', 'Ġcut', 'Ġcardboard', 'Ġusing', 'Ġa']"
22,improbable,a scalpel,5,1.5349388122558594, using a,0.00026154731390908617,19117,2,"[1544, 2005, 26819, 1262, 257, 16578]","['He', 'Ġcut', 'Ġcardboard', 'Ġusing', 'Ġa', 'Ġscal']"
22,improbable,a scalpel,5,1.4553070068359375, using a scal,1.0,5,3,"[1544, 2005, 26819, 1262, 257, 16578, 30242]","['He', 'Ġcut', 'Ġcardboard', 'Ġusing', 'Ġa', 'Ġscal', 'pel']"
22,impossible,fur,2,1.0232925415039062, using,1.414027149321267e-05,141440,1,"[1544, 2005, 26819, 1262, 9230]","['He', 'Ġcut', 'Ġcardboard', 'Ġusing', 'Ġfur']"
22,inconceivable,a snore,19117,1.0285377502441406, using,0.1351597850678733,141440,1,"[1544, 2005, 26819, 1262, 257]","['He', 'Ġcut', 'Ġcardboard', 'Ġusing', 'Ġa']"
22,inconceivable,a snore,1,1.4996528625488281, using a,5.230946278181723e-05,19117,2,"[1544, 2005, 26819, 1262, 257, 3013]","['He', 'Ġcut', 'Ġcardboard', 'Ġusing', 'Ġa', 'Ġsn']"
22,inconceivable,a snore,0,1.4500617980957031, using a sn,0.0,1,3,"[1544, 2005, 26819, 1262, 257, 3013, 382]","['He', 'Ġcut', 'Ġcardboard', 'Ġusing', 'Ġa', 'Ġsn', 'ore']"
22,inconceivable_syntactic,sometimes,0,1.0194778442382812, using,0.0,141440,1,"[1544, 2005, 26819, 1262, 3360]","['He', 'Ġcut', 'Ġcardboard', 'Ġusing', 'Ġsometimes']"
23,probable,a baseball bat,29,1.508474349975586, a car with,0.2761904761904762,105,3,"[1544, 288, 4714, 257, 1097, 351, 257]","['He', 'Ġd', 'ented', 'Ġa', 'Ġcar', 'Ġwith', 'Ġa']"
23,probable,a baseball bat,0,1.7566680908203125, a car with a,0.0,29,4,"[1544, 288, 4714, 257, 1097, 351, 257, 9283]","['He', 'Ġd', 'ented', 'Ġa', 'Ġcar', 'Ġwith', 'Ġa', 'Ġbaseball']"
23,probable,a baseball bat,34,1.4791488647460938, with a baseball,0.8292682926829268,41,3,"[1544, 288, 4714, 257, 1097, 351, 257, 9283, 7365]","['He', 'Ġd', 'ented', 'Ġa', 'Ġcar', 'Ġwith', 'Ġa', 'Ġbaseball', 'Ġbat']"
23,improbable,a dumbbell,29,1.4750957489013672, a car with,0.2761904761904762,105,3,"[1544, 288, 4714, 257, 1097, 351, 257]","['He', 'Ġd', 'ented', 'Ġa', 'Ġcar', 'Ġwith', 'Ġa']"
23,improbable,a dumbbell,0,1.7306804656982422, a car with a,0.0,29,4,"[1544, 288, 4714, 257, 1097, 351, 257, 13526]","['He', 'Ġd', 'ented', 'Ġa', 'Ġcar', 'Ġwith', 'Ġa', 'Ġdumb']"
23,improbable,a dumbbell,3,1.4851093292236328, with a dumb,0.5,6,3,"[1544, 288, 4714, 257, 1097, 351, 257, 13526, 7923]","['He', 'Ġd', 'ented', 'Ġa', 'Ġcar', 'Ġwith', 'Ġa', 'Ġdumb', 'bell']"
23,impossible,a breeze,29,1.4615058898925781, a car with,0.2761904761904762,105,3,"[1544, 288, 4714, 257, 1097, 351, 257]","['He', 'Ġd', 'ented', 'Ġa', 'Ġcar', 'Ġwith', 'Ġa']"
23,impossible,a breeze,0,1.6946792602539062, a car with a,0.0,29,4,"[1544, 288, 4714, 257, 1097, 351, 257, 28633]","['He', 'Ġd', 'ented', 'Ġa', 'Ġcar', 'Ġwith', 'Ġa', 'Ġbreeze']"
23,inconceivable,a nap,29,1.4605522155761719, a car with,0.2761904761904762,105,3,"[1544, 288, 4714, 257, 1097, 351, 257]","['He', 'Ġd', 'ented', 'Ġa', 'Ġcar', 'Ġwith', 'Ġa']"
23,inconceivable,a nap,0,1.7116069793701172, a car with a,0.0,29,4,"[1544, 288, 4714, 257, 1097, 351, 257, 25422]","['He', 'Ġd', 'ented', 'Ġa', 'Ġcar', 'Ġwith', 'Ġa', 'Ġnap']"
23,inconceivable_syntactic,from,0,1.4805793762207031, a car with,0.0,105,3,"[1544, 288, 4714, 257, 1097, 351, 422]","['He', 'Ġd', 'ented', 'Ġa', 'Ġcar', 'Ġwith', 'Ġfrom']"
24,probable,a shovel,1,1.4891624450683594, hole using,0.25,4,2,"[1544, 18735, 257, 7604, 1262, 257]","['He', 'Ġdug', 'Ġa', 'Ġhole', 'Ġusing', 'Ġa']"
24,probable,a shovel,0,1.4297962188720703, hole using a,0.0,1,3,"[1544, 18735, 257, 7604, 1262, 257, 33677]","['He', 'Ġdug', 'Ġa', 'Ġhole', 'Ġusing', 'Ġa', 'Ġshovel']"
24,improbable,a spatula,1,1.4569759368896484, hole using,0.25,4,2,"[1544, 18735, 257, 7604, 1262, 257]","['He', 'Ġdug', 'Ġa', 'Ġhole', 'Ġusing', 'Ġa']"
24,improbable,a spatula,0,1.3842582702636719, hole using a,0.0,1,3,"[1544, 18735, 257, 7604, 1262, 257, 15246]","['He', 'Ġdug', 'Ġa', 'Ġhole', 'Ġusing', 'Ġa', 'Ġspat']"
24,improbable,a spatula,6,1.4271736145019531, using a spat,0.6666666666666666,9,3,"[1544, 18735, 257, 7604, 1262, 257, 15246, 4712]","['He', 'Ġdug', 'Ġa', 'Ġhole', 'Ġusing', 'Ġa', 'Ġspat', 'ula']"
24,impossible,dirt,0,1.4109611511230469, hole using,0.0,4,2,"[1544, 18735, 257, 7604, 1262, 13647]","['He', 'Ġdug', 'Ġa', 'Ġhole', 'Ġusing', 'Ġdirt']"
24,inconceivable,a yawn,1,1.4460086822509766, hole using,0.25,4,2,"[1544, 18735, 257, 7604, 1262, 257]","['He', 'Ġdug', 'Ġa', 'Ġhole', 'Ġusing', 'Ġa']"
24,inconceivable,a yawn,0,1.3949871063232422, hole using a,0.0,1,3,"[1544, 18735, 257, 7604, 1262, 257, 40908]","['He', 'Ġdug', 'Ġa', 'Ġhole', 'Ġusing', 'Ġa', 'Ġyawn']"
24,inconceivable_syntactic,except,0,1.4100074768066406, hole using,0.0,4,2,"[1544, 18735, 257, 7604, 1262, 2845]","['He', 'Ġdug', 'Ġa', 'Ġhole', 'Ġusing', 'Ġexcept']"
25,probable,coffee,0,1.4438629150390625, biscuit into,0.0,1,3,"[1544, 35300, 257, 36228, 5013, 656, 6891]","['He', 'Ġdipped', 'Ġa', 'Ġbisc', 'uit', 'Ġinto', 'Ġcoffee']"
25,improbable,wine,0,1.4333724975585938, biscuit into,0.0,1,3,"[1544, 35300, 257, 36228, 5013, 656, 8237]","['He', 'Ġdipped', 'Ġa', 'Ġbisc', 'uit', 'Ġinto', 'Ġwine']"
25,impossible,a floor,0,1.3489723205566406, biscuit into,0.0,1,3,"[1544, 35300, 257, 36228, 5013, 656, 257]","['He', 'Ġdipped', 'Ġa', 'Ġbisc', 'uit', 'Ġinto', 'Ġa']"
25,impossible,a floor,0,1.4472007751464844,uit into a,0.0,1,3,"[1544, 35300, 257, 36228, 5013, 656, 257, 4314]","['He', 'Ġdipped', 'Ġa', 'Ġbisc', 'uit', 'Ġinto', 'Ġa', 'Ġfloor']"
25,inconceivable,a myth,0,1.3704299926757812, biscuit into,0.0,1,3,"[1544, 35300, 257, 36228, 5013, 656, 257]","['He', 'Ġdipped', 'Ġa', 'Ġbisc', 'uit', 'Ġinto', 'Ġa']"
25,inconceivable,a myth,0,1.4100074768066406,uit into a,0.0,1,3,"[1544, 35300, 257, 36228, 5013, 656, 257, 7918]","['He', 'Ġdipped', 'Ġa', 'Ġbisc', 'uit', 'Ġinto', 'Ġa', 'Ġmyth']"
25,inconceivable_syntactic,by,0,1.4052391052246094, biscuit into,0.0,1,3,"[1544, 35300, 257, 36228, 5013, 656, 416]","['He', 'Ġdipped', 'Ġa', 'Ġbisc', 'uit', 'Ġinto', 'Ġby']"
26,probable,a shelf,15,1.5473365783691406, books on,0.03024193548387097,496,2,"[1544, 9066, 3835, 319, 257]","['He', 'Ġdisplayed', 'Ġbooks', 'Ġon', 'Ġa']"
26,probable,a shelf,1,1.4367103576660156, books on a,0.06666666666666667,15,3,"[1544, 9066, 3835, 319, 257, 18316]","['He', 'Ġdisplayed', 'Ġbooks', 'Ġon', 'Ġa', 'Ġshelf']"
26,improbable,a bed,15,1.4891624450683594, books on,0.03024193548387097,496,2,"[1544, 9066, 3835, 319, 257]","['He', 'Ġdisplayed', 'Ġbooks', 'Ġon', 'Ġa']"
26,improbable,a bed,0,1.4162063598632812, books on a,0.0,15,3,"[1544, 9066, 3835, 319, 257, 3996]","['He', 'Ġdisplayed', 'Ġbooks', 'Ġon', 'Ġa', 'Ġbed']"
26,impossible,a galaxy,15,1.4858245849609375, books on,0.03024193548387097,496,2,"[1544, 9066, 3835, 319, 257]","['He', 'Ġdisplayed', 'Ġbooks', 'Ġon', 'Ġa']"
26,impossible,a galaxy,0,1.5459060668945312, books on a,0.0,15,3,"[1544, 9066, 3835, 319, 257, 16161]","['He', 'Ġdisplayed', 'Ġbooks', 'Ġon', 'Ġa', 'Ġgalaxy']"
26,inconceivable,a sigh,15,1.481771469116211, books on,0.03024193548387097,496,2,"[1544, 9066, 3835, 319, 257]","['He', 'Ġdisplayed', 'Ġbooks', 'Ġon', 'Ġa']"
26,inconceivable,a sigh,0,1.4240741729736328, books on a,0.0,15,3,"[1544, 9066, 3835, 319, 257, 19680]","['He', 'Ġdisplayed', 'Ġbooks', 'Ġon', 'Ġa', 'Ġsigh']"
26,inconceivable_syntactic,for,0,1.4307498931884766, books on,0.0,496,2,"[1544, 9066, 3835, 319, 329]","['He', 'Ġdisplayed', 'Ġbooks', 'Ġon', 'Ġfor']"
27,probable,an anchor,0,1.5096664428710938, boat using,0.0,1,2,"[1544, 288, 3543, 257, 8848, 1262, 281]","['He', 'Ġd', 'ocked', 'Ġa', 'Ġboat', 'Ġusing', 'Ġan']"
27,probable,an anchor,2,1.5270709991455078, using an,0.0005030181086519115,3976,2,"[1544, 288, 3543, 257, 8848, 1262, 281, 18021]","['He', 'Ġd', 'ocked', 'Ġa', 'Ġboat', 'Ġusing', 'Ġan', 'Ġanchor']"
27,improbable,an anvil,0,1.4629364013671875, boat using,0.0,1,2,"[1544, 288, 3543, 257, 8848, 1262, 281]","['He', 'Ġd', 'ocked', 'Ġa', 'Ġboat', 'Ġusing', 'Ġan']"
27,improbable,an anvil,9,1.5032291412353516, using an,0.0022635814889336017,3976,2,"[1544, 288, 3543, 257, 8848, 1262, 281, 281]","['He', 'Ġd', 'ocked', 'Ġa', 'Ġboat', 'Ġusing', 'Ġan', 'Ġan']"
27,improbable,an anvil,0,1.4293193817138672, using an an,0.0,9,3,"[1544, 288, 3543, 257, 8848, 1262, 281, 281, 2991]","['He', 'Ġd', 'ocked', 'Ġa', 'Ġboat', 'Ġusing', 'Ġan', 'Ġan', 'vil']"
27,impossible,a balloon,0,1.451730728149414, boat using,0.0,1,2,"[1544, 288, 3543, 257, 8848, 1262, 257]","['He', 'Ġd', 'ocked', 'Ġa', 'Ġboat', 'Ġusing', 'Ġa']"
27,impossible,a balloon,4,1.5413761138916016, using a,0.00020923785112726893,19117,2,"[1544, 288, 3543, 257, 8848, 1262, 257, 21190]","['He', 'Ġd', 'ocked', 'Ġa', 'Ġboat', 'Ġusing', 'Ġa', 'Ġballoon']"
27,inconceivable,a lesson,0,1.4119148254394531, boat using,0.0,1,2,"[1544, 288, 3543, 257, 8848, 1262, 257]","['He', 'Ġd', 'ocked', 'Ġa', 'Ġboat', 'Ġusing', 'Ġa']"
27,inconceivable,a lesson,0,1.4753341674804688, using a,0.0,19117,2,"[1544, 288, 3543, 257, 8848, 1262, 257, 11483]","['He', 'Ġd', 'ocked', 'Ġa', 'Ġboat', 'Ġusing', 'Ġa', 'Ġlesson']"
27,inconceivable_syntactic,though,0,1.3952255249023438, boat using,0.0,1,2,"[1544, 288, 3543, 257, 8848, 1262, 996]","['He', 'Ġd', 'ocked', 'Ġa', 'Ġboat', 'Ġusing', 'Ġthough']"
28,probable,water,0,1.5239715576171875, a cup full of,0.0,2,4,"[1544, 24070, 257, 6508, 1336, 286, 1660]","['He', 'Ġdrank', 'Ġa', 'Ġcup', 'Ġfull', 'Ġof', 'Ġwater']"
28,improbable,honey,0,1.4073848724365234, a cup full of,0.0,2,4,"[1544, 24070, 257, 6508, 1336, 286, 12498]","['He', 'Ġdrank', 'Ġa', 'Ġcup', 'Ġfull', 'Ġof', 'Ġhoney']"
28,impossible,lightning,0,1.3916492462158203, a cup full of,0.0,2,4,"[1544, 24070, 257, 6508, 1336, 286, 14357]","['He', 'Ġdrank', 'Ġa', 'Ġcup', 'Ġfull', 'Ġof', 'Ġlightning']"
28,inconceivable,minutes,0,1.3740062713623047, a cup full of,0.0,2,4,"[1544, 24070, 257, 6508, 1336, 286, 2431]","['He', 'Ġdrank', 'Ġa', 'Ġcup', 'Ġfull', 'Ġof', 'Ġminutes']"
28,inconceivable_syntactic,during,0,1.3883113861083984, a cup full of,0.0,2,4,"[1544, 24070, 257, 6508, 1336, 286, 1141]","['He', 'Ġdrank', 'Ġa', 'Ġcup', 'Ġfull', 'Ġof', 'Ġduring']"
29,probable,a towel,1,1.5330314636230469, hands using,0.14285714285714285,7,2,"[1544, 16577, 465, 2832, 1262, 257]","['He', 'Ġdried', 'Ġhis', 'Ġhands', 'Ġusing', 'Ġa']"
29,probable,a towel,0,1.46484375, hands using a,0.0,1,3,"[1544, 16577, 465, 2832, 1262, 257, 24808]","['He', 'Ġdried', 'Ġhis', 'Ġhands', 'Ġusing', 'Ġa', 'Ġtowel']"
29,improbable,a sweater,1,1.4154911041259766, hands using,0.14285714285714285,7,2,"[1544, 16577, 465, 2832, 1262, 257]","['He', 'Ġdried', 'Ġhis', 'Ġhands', 'Ġusing', 'Ġa']"
29,improbable,a sweater,0,1.430511474609375, hands using a,0.0,1,3,"[1544, 16577, 465, 2832, 1262, 257, 35685]","['He', 'Ġdried', 'Ġhis', 'Ġhands', 'Ġusing', 'Ġa', 'Ġsweater']"
29,impossible,a liquid,1,1.4491081237792969, hands using,0.14285714285714285,7,2,"[1544, 16577, 465, 2832, 1262, 257]","['He', 'Ġdried', 'Ġhis', 'Ġhands', 'Ġusing', 'Ġa']"
29,impossible,a liquid,0,1.4140605926513672, hands using a,0.0,1,3,"[1544, 16577, 465, 2832, 1262, 257, 8122]","['He', 'Ġdried', 'Ġhis', 'Ġhands', 'Ġusing', 'Ġa', 'Ġliquid']"
29,inconceivable,freedom,0,1.4371871948242188, hands using,0.0,7,2,"[1544, 16577, 465, 2832, 1262, 4925]","['He', 'Ġdried', 'Ġhis', 'Ġhands', 'Ġusing', 'Ġfreedom']"
